"▣ 연령별","무기질비료_질소질_지출액","무기질비료_인산질_지출액","무기질비료_가리질_지출액","무기질비료_복합_지출액","무기질비료_토양개량제_지출액","무기질비료_기타_지출액","유기질비료_퇴구비_지출액","유기질비료_계분_지출액","유기질비료_우분_지출액","유기질비료_돈분_지출액","유기질비료_기타_지출액","▣ 지역별","▣ 규모별(통계표기준)","조성비","▣ 경영수준별","경지면적_합계_계","경지면적_합계_논","경지면적_합계_밭","경지면적_합계_임지","경지면적_합계_기타","경지면적_자작지_계","경지면적_자작지_논","경지면적_자작지_밭","경지면적_자작지_임지","경지면적_자작지_기타","경지면적_차용지_계","경지면적_차용지_논","경지면적_차용지_밭","경지면적_차용지_임지","경지면적_차용지_기타","재배면적_합계_계","재배면적_합계_논","재배면적_합계_밭","재배면적_합계_임지","재배면적_합계_기타","재배면적_자작지_계","재배면적_자작지_논","재배면적_자작지_밭","재배면적_자작지_임지","재배면적_자작지_기타","재배면적_차용지_계","재배면적_차용지_논","재배면적_차용지_밭","재배면적_차용지_임지","재배면적_차용지_기타","수령","▣ 전/겸업별","재배본수_ha당","비료비_ha당","무기질비료_ha당","유기질비료_ha당","무기질비료_질소질_지출액_ha당","무기질비료_인산질_지출액_ha당","무기질비료_가리질_지출액_ha당","무기질비료_복합_지출액_ha당","무기질비료_토양개량제_지출액_ha당","무기질비료_기타_지출액_ha당","유기질비료_퇴구비_지출액_ha당","유기질비료_계분_지출액_ha당","유기질비료_우분_지출액_ha당","유기질비료_돈분_지출액_ha당","유기질비료_기타_지출액_ha당","농약비_ha당","수도광열비_ha당","기타재료비_ha당","소농구비_ha당","수선비_ha당","임차료_ha당","위탁영농비_ha당","기타비용_ha당","기계_감가상각비_ha당","시설물_감가상각비_ha당","감가상각비_ha당","자동차비_ha당","자가토지용역비_ha당","임차토지용역비_ha당","토지용역비_ha당","자가노동비_ha당","고용노동비_ha당","급식물비_ha당","노동비_ha당","경영비","고정자본용역비_ha당","유동자본용역비_ha당","자본용역비_ha당","내급비","소득","직접생산비","간접생산비","생산비 합계_ha당","순수익","총 평가액_ha당","특대 수량_ha당","대 수량_ha당","중 수량_ha당","소 수량_ha당","특대 평가액_ha당","대 평가액_ha당","중 평가액_ha당","소 평가액_ha당","부산물 생산량_ha당","무기질_질소질_수량_ha당","무기질_인산질_수량_ha당","무기질_가리질_수량_ha당","무기질_복합_수량_ha당","무기질_토양개량제_수량_ha당","무기질_기타_수량_ha당","무기질_합계_수량_ha당","유기질_퇴구비_수량_ha당","유기질_계분_수량_ha당","유기질_우분_수량_ha당","유기질_돈분_수량_ha당","유기질_기타_수량_ha당","유기질_합계_수량_ha당","총 노동시간_보통자가_남_ha당","총 노동시간_보통자가_여_ha당","총 노동시간_보통고용_남_ha당","총 노동시간_보통고용_여_ha당","총 노동시간_특수자가_ha당","총 노동시간_특수고용_ha당","총 노동시간_합계_ha당","간벌_시간_ha당","경운_시간_ha당","관수(살수)_시간_ha당","두둑_시간_ha당","멀칭_시간_ha당","배수로 정비 및 관리_시간_ha당","병해충방제_시간_ha당","보식작업_시간_ha당","선별 및 포장_시간_ha당","수확_시간_ha당","시비_시간_ha당","식재(조림)_시간_ha당","열매솎기(적과)_시간_ha당","인공교배 또는 수정_시간_ha당","재배지 정리_시간_ha당","전정_시간_ha당","접목 및 관리_시간_ha당","정지_시간_ha당","제초_시간_ha당","종묘 이식_시간_ha당","차광막 설치_시간_ha당","채종_시간_ha당","꽃눈솎기(적뢰)_시간_ha당","출하_시간_ha당","일반관리_시간_ha당","파종_시간_ha당","세척_시간_ha당","운반 및 저장_시간_ha당","기타_시간_ha당","가중치"
4,0,0,0,0,0,0,0,0,0,0,0,36,2,284173,2,2.69,0,0,2.69,0,2.69,0,0,2.69,0,0,0,0,0,0,2.69,0,0,2.69,0,2.69,0,0,2.69,0,0,0,0,0,0,21.25,2,420.074349442379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10780.6691449814,0,0,7434.94423791822,0,0,32342.0074349442,77479.5539033457,12552.5533163764,90032.1072197222,67825.2788104089,338289.962825279,0,338289.962825279,635217.100371747,0,0,635217.100371747,492588.006847975,20925.8507087002,13818.3606319703,34744.2113406705,1008251.2745377,162096.008021914,1127805.10721972,373034.174165949,1500839.28138567,-846155.266515783,654684.014869889,33.8289962825279,68.0297397769517,26.0223048327138,0,260483.271375465,326542.750929368,67657.9925650558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0371747211896,10.0371747211896,0,0,11.8959107806691,0,31.9702602230483,0,0,0,0,0,0,0,0,2.97397769516729,17.1003717472119,0,0,0,0,0,0,0,0,11.8959107806691,0,0,0,0,0,0,0,0,0,0,15.5454545454545
4,0,0,0,0,0,0,0,0,0,0,0,36,2,284173,2,3.88,0,0,3.88,0,3.88,0,0,3.88,0,0,0,0,0,0,2.63,0,0,2.63,0,2.63,0,0,2.63,0,0,0,0,0,0,40,2,114.068441064639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104756.020278834,6769.96197718631,111525.98225602,80323.1939163498,230418.25095057,0,230418.25095057,181036.501901141,0,0,181036.501901141,476022.17617237,17321.579743346,3647.88551330799,20969.465256654,432424.218108365,-114741.948035488,657058.678073511,251387.716207224,908446.394280735,-547166.166143853,361280.228136882,0,191.254752851711,0,0,0,361280.228136882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.32319391634981,5.32319391634981,0,0,0,0,10.6463878326996,0,0,0,0,0,0,0,0,0,10.6463878326996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5454545454545
4,0,0,0,0,0,0,0,0,0,0,0,36,2,284173,2,7.1,0,0,7.1,0,7.1,0,0,7.1,0,0,0,0,0,0,2.68,0,0,2.68,0,2.68,0,0,2.68,0,0,0,0,0,0,46.3333333333333,2,97.7611940298508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52919.1542288557,6643.65671641791,59562.8109452736,71654.2288557214,226492.537313433,0,226492.537313433,76139.552238806,0,0,76139.552238806,415390.039800995,17538.6176430348,1534.21197761194,19072.8296206468,321704.919172886,-124654.965174129,491529.592039801,245565.36693408,737094.958973881,-446359.884347015,290735.074626866,51.1194029850746,68.2835820895522,16.4179104477612,0,149779.850746269,131104.47761194,9850.74626865672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23880597014925,2.23880597014925,0,0,0,0,4.47761194029851,0,0,0,0,0,0,0,0,0,4.47761194029851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5454545454545
4,0,0,0,0,0,0,0,0,0,0,0,36,3,284173,2,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,35,2,165.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3033.33333333333,0,0,0,0,0,0,108157.777777778,11869,120026.777777778,115220,101000,0,101000,1014908.66666667,0,0,1014908.66666667,522453.111111111,40394.7302994445,20511.5313,60906.2615994445,1176814.92826611,-192751.111111111,1537361.77777778,161906.261599444,1699268.03937722,-1369566.03937722,329702,45.6666666666667,60.6666666666667,0,0,152070,177632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,60,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5454545454545
4,0,0,0,0,0,0,0,0,0,0,0,36,4,284173,2,20.18,0,0,20.18,0,20.18,0,0,20.18,0,0,0,0,0,0,13.66,0,0,13.66,0,13.66,0,0,13.66,0,0,0,0,0,0,11.8333333333333,2,102.489019033675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23609.0775988287,0,0,1098.09663250366,0,0,3587.11566617862,3614.8121034651,9774.98169838946,13389.7938018546,28469.9853587116,8418.74084919473,0,8418.74084919473,285888.726207906,31112.737920937,15739.3850658858,332740.849194729,386984.580167799,20625.3916285383,7274.85805270864,27900.2496812469,336402.328615449,33946.6057765646,687067.918252806,36318.9905304417,723386.908783248,-302455.722838885,420931.185944363,0,173.93850658858,0,0,0,420931.185944363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88286969253294,0,1.83016105417277,0,4.02635431918009,0,15.7393850658858,0,0,0,0,0,0,0,0,2.63543191800878,2.63543191800878,0,0,0,0,8.199121522694,0,0,0,1.31771595900439,0,0,0,0,0.878477306002928,0,0,0,0,0.0732064421669107,15.5454545454545
4,0,0,0,0,0,0,0,0,0,0,0,36,4,284173,2,8.01,0,0,8.01,0,8.01,0,0,8.01,0,0,0,0,0,0,5.6,0,0,5.6,0,5.6,0,0,5.6,0,0,0,0,0,0,18.5,2,107.142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71062.2023809524,12716.369047619,83778.5714285714,0,144285.714285714,0,144285.714285714,161120.892857143,0,0,161120.892857143,367951.571428571,15679.8844196429,3246.58599107143,18926.4704107143,324333.077553571,-187910.857142857,529072.464285714,163212.184696429,692284.648982143,-512243.934696429,180040.714285714,8.21428571428572,48.3928571428571,39.6428571428571,0,43519.2857142857,92914.2857142857,43607.1428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42857142857143,2.67857142857143,0,0,0,0,9.10714285714286,0,0,0,0,0,0,0,0,0,3.75,0,0,0,0,0,3.21428571428571,0,0,0,0,0,0,0,0,0,0,0,0,2.14285714285714,15.5454545454545
4,0,0,0,0,0,0,0,0,0,0,0,38,1,296914,1,1.16,0,0,1.16,0,1.16,0,0,1.16,0,0,0,0,0,0,1.16,0,0,1.16,0,1.16,0,0,1.16,0,0,0,0,0,0,30,2,482.758620689655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42241.3793103448,2672.41379310345,0,0,0,0,0,0,138277.298850575,0,138277.298850575,273168.103448276,185344.827586207,0,185344.827586207,2965535.34482759,0,0,2965535.34482759,753273.195402299,52809.8350933908,60660.5501293103,113470.385222701,3264350.55763649,5277321.63218391,3718808.54022988,298815.212808908,4017623.75303879,2012971.07454741,6030594.82758621,540.51724137931,1237.93103448276,403.448275862069,362.931034482759,1799922.4137931,3379551.72413793,524482.75862069,326637.931034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.6551724137931,74.1379310344827,0,0,6.03448275862069,0,169.827586206897,0,0,0,0,0,0,0,0,0,148.275862068965,0,0,0,0,0,0,0,0,20.6896551724138,0,0,0,0,0,0,0,0,0,0.862068965517241,32.1666666666667
4,0,0,0,0,0,0,0,0,0,0,0,38,1,296914,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,6.5,2,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7700,0,0,0,0,0,0,308825,0,308825,0,276000,0,276000,2586330,0,0,2586330,613439,-14066.866125,52269.7045,38202.838375,2900532.838375,1168261,3199769,314202.838375,3513971.838375,-1732271.838375,1781700,261,209,117,211,869130,570570,152100,189900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,14,0,132,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,18,0,0,28,0,0,0,0,0,0,0,0,0,0,32.1666666666667
4,0,0,0,0,0,0,0,0,0,0,0,38,2,296914,2,2.75,0,0,2.75,0,2.75,0,0,2.75,0,0,0,0,0,0,2.75,0,0,2.75,0,2.75,0,0,2.75,0,0,0,0,0,0,31,2,247.272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14909.0909090909,0,0,0,0,0,0,75793.9393939394,18219.6363636364,94013.5757575758,0,302909.090909091,0,302909.090909091,1950670.90909091,0,0,1950670.90909091,405836.666666667,37282.0067612121,39606.437,76888.4437612121,2330468.44376121,467930.606060606,2356507.57575758,379797.534670303,2736305.11042788,-1862537.83770061,873767.272727273,46.5454545454545,265.818181818182,31.6363636363636,38.1818181818182,154996.363636364,643280,41127.2727272727,34363.6363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0909090909091,41.0909090909091,0,0,16.7272727272727,0,106.909090909091,0,0,0,0,0,0,0,0,0,50.1818181818182,0,0,0,0,0,48,0,0,8.72727272727273,0,0,0,0,0,0,0,0,0,0,16.75
4,0,0,0,0,0,0,0,0,0,0,0,38,2,296914,2,2.8,0,0,2.8,0,1.08,0,0,1.08,0,1.72,0,0,1.72,0,2.8,0,0,2.8,0,1.08,0,0,1.08,0,1.72,0,0,1.72,0,30,2,214.285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4428.57142857143,0,0,0,0,0,0,60300.5952380952,0,60300.5952380952,0,49285.7142857143,32142.8571428571,81428.5714285714,1055913.21428571,0,0,1055913.21428571,393786.023809524,6440.79157738095,21365.8869821429,27806.6785595238,1133005.60713095,117296.119047619,1417556.38095238,109235.249988095,1526791.63094048,-1015709.48808333,511082.142857143,9.64285714285714,130.714285714286,86.7857142857143,36.0714285714286,32110.7142857143,316328.571428571,130178.571428571,32464.2857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,24.6428571428571,0,0,8.57142857142857,0,58.2142857142857,0,0,0,0,0,0,0,0,0,49.2857142857143,0,0,0,0,0,0,0,0,8.57142857142857,0,0,0,0,0,0,0,0,0,0.357142857142857,16.75
4,0,0,0,0,0,0,0,0,0,0,0,38,2,296914,2,3.28,0,0,3.28,0,3.28,0,0,3.28,0,0,0,0,0,0,2.78,0,0,2.78,0,2.78,0,0,2.78,0,0,0,0,0,0,45.5,2,253.597122302158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16402.8776978417,0,0,8273.38129496403,0,0,0,26759.2925659472,0,26759.2925659472,36267.9856115108,17266.1870503597,0,17266.1870503597,519121.223021583,54768.345323741,0,573889.568345324,439385.882494005,12392.9494514388,12061.1014208633,24454.0508723022,560841.460944245,-363414.659472422,958507.105515587,41720.2379226619,1000227.34343825,-924256.120416667,75971.2230215827,0,39.568345323741,0,0,0,75971.2230215827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.27338129496403,1.07913669064748,2.87769784172662,0,14.0287769784173,0,26.2589928057554,0,0,0,0,0,0,0,0,2.15827338129496,8.63309352517986,0,0,0,0,0,0,0,0,10.0719424460432,0,0,0,0,0,0,0,0,0,5.39568345323741,16.75
4,0,0,0,0,0,0,0,0,0,0,0,38,2,296914,2,3.39,0,0,3.39,0,0,0,0,0,0,3.39,0,0,3.39,0,2.6,0,0,2.6,0,0,0,0,0,0,2.6,0,0,2.6,0,22.75,2,123.076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,9500,0,0,0,0,0,0,48053.2051282051,0,48053.2051282051,73858.9743589744,0,71923.0769230769,71923.0769230769,1056245.76923077,0,0,1056245.76923077,525249.256410256,16471.19125,21978.52725,38449.7185,1094695.48773077,458608.435897436,1509571.94871795,110372.795423077,1619944.74414103,-636087.051833333,983857.692307692,90.3846153846154,168.846153846154,121.923076923077,101.538461538462,300980.769230769,408607.692307692,182884.615384615,91384.6153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3076923076923,23.8461538461538,0,0,11.1538461538462,0,57.3076923076923,0,0,0,0,0,0,0,0,0,43.8461538461538,0,0,0,0,0,0,0,0,13.0769230769231,0,0,0,0,0,0,0,0,0,0.384615384615385,16.75
4,0,0,0,0,0,0,0,0,0,0,0,38,3,296914,2,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,22.75,2,206.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88333.3333333333,0,0,51666.6666666667,0,0,0,76865,39563.3333333333,116428.333333333,40011.1111111111,275000,0,275000,2694574.33333333,1414712,0,4109286.33333333,2008065.44444444,97053.7646,85623.1196166667,182676.884216667,3152251.21755,718321.222222222,4702639.77777778,457676.884216667,5160316.66199444,-2433929.99532778,2726386.66666667,182.666666666667,219.333333333333,0,0,2283333.33333333,443053.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3333333333333,15.3333333333333,74.3333333333333,0,81.3333333333333,0,195.333333333333,9.66666666666667,0,0,0,0,0,0,0,0,46,0,0,0,0,0,9,0,0,130.666666666667,0,0,0,0,0,0,0,0,0,0,16.75
4,0,0,0,0,0,0,0,0,0,0,0,38,4,296914,2,18.9,0,0,18.9,0,5.13,0,0,5.13,0,13.77,0,0,13.77,0,13.5,0,0,13.5,0,5.13,0,0,5.13,0,8.37,0,0,8.37,0,33.8333333333333,2,136.740740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918.518518518518,0,0,0,0,0,0,8787.03703703704,0,8787.03703703704,15648.1481481481,21703.7037037037,23629.6296296296,45333.3333333333,178264.296296296,0,0,178264.296296296,345897.333333333,4470.14565432099,3610.53371851852,8080.67937283951,208048.679372839,-190833.62962963,500532,53414.0127061728,553946.012706173,-398882.309002469,155063.703703704,3.40740740740741,41.4074074074074,20.5185185185185,14.1481481481481,11346.6666666667,100205.925925926,30777.7777777778,12733.3333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14814814814815,4.07407407407407,0,0,1.55555555555556,0,9.77777777777778,0,0,0,0,0,0,0,0,0,8.14814814814815,0,0,0,0,0,0,0,0,1.55555555555556,0,0,0,0,0,0,0,0,0,0.0740740740740741,4.71428571428571
4,0,0,0,0,0,0,0,0,0,0,0,38,4,296914,2,5.6,0,0,5.6,0,5.6,0,0,5.6,0,0,0,0,0,0,5.6,0,0,5.6,0,5.6,0,0,5.6,0,0,0,0,0,0,30,2,166.071428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17821.4285714286,0,0,6785.71428571429,0,0,0,44692.2619047619,0,44692.2619047619,21434.5238095238,275000,0,275000,897059.642857143,0,0,897059.642857143,387647.928571429,9865.92096130952,18571.5857321429,28437.5066934524,1200497.1495506,275209.214285714,1284707.57142857,303437.506693452,1588145.07812202,-925287.935264881,662857.142857143,0,114.285714285714,0,0,0,662857.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6428571428571,12.3214285714286,0,0,13.75,0,45.7142857142857,5.35714285714286,0,0,0,0,0,0,0,0,24.6428571428571,0,0,0,0,3.39285714285714,3.92857142857143,0,0,8.39285714285714,0,0,0,0,0,0,0,0,0,0,4.71428571428571
4,0,0,0,0,0,0,0,0,0,0,0,99,1,270258,2,1,0.3,0.7,0,0,1,0.3,0.7,0,0,0,0,0,0,0,1,0.3,0.7,0,0,1,0.3,0.7,0,0,0,0,0,0,0,26,2,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,27300,0,0,0,0,0,0,945,1171.05263157895,2116.05263157895,0,202000,0,202000,526729,0,0,526729,310674.052631579,1941.48007368421,11385.33435,13326.8144236842,742055.814423684,-51474.0526315789,837403.052631579,215326.814423684,1052729.86705526,-793529.867055263,259200,0,27,0,0,0,259200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,0,0,0,0,29,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,24.1111111111111
4,0,0,0,0,0,0,0,0,0,0,1057000,34,3,300789,1,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,25,2,733.333333333333,352333.333333333,0,352333.333333333,0,0,0,0,0,0,0,0,0,0,352333.333333333,14333.3333333333,44466.6666666667,1333.33333333333,0,0,0,0,19000,89713.8888888889,207708.333333333,297422.222222222,59211.1111111111,931666.666666667,0,931666.666666667,3203465.33333333,260666.666666667,0,3464132,1349555.66666667,378929.851083333,78496.3131333333,457426.164216667,4592558.16421667,4509971,4553021,1389092.83088333,5942113.83088333,-82587.1642166665,5859526.66666667,0,1218.66666666667,585,350.666666666667,0,4058160,1345500,455866.666666667,0,0,0,0,0,0,0,0,0,0,0,0,480,480,79,36.3333333333333,15.3333333333333,0,47.3333333333333,0,178,20,0,0,0,0,0,0,0,9,68.6666666666667,13.6666666666667,0,0,0,0,33,8.33333333333333,0,24.3333333333333,0,0,0,0,1,0,0,0,0,0,16.3541666666667
4,0,0,0,0,0,0,0,0,0,0,1149000,99,4,270258,2,12.35,0,0,12.35,0,0,0,0,0,0,12.35,0,0,12.35,0,5.7,0,0,5.7,0,0,0,0,0,0,5.7,0,0,5.7,0,6.83333333333333,2,213.157894736842,201578.947368421,0,201578.947368421,0,0,0,0,0,0,0,0,0,0,201578.947368421,0,5754.38596491228,3157.8947368421,0,0,0,0,154210.526315789,7575.14619883041,312.368421052632,7887.51461988304,3336.84210526316,0,59824.5614035088,59824.5614035088,274136.315789474,181228.070175439,11929.8245614035,467294.210526316,891984.630644039,1132.97690752924,16764.7186929825,17897.6956005117,299215.947997408,259989.93075947,1113478.32163743,77722.2570040205,1191200.57864145,-39226.0172379384,1151974.56140351,147.894736842105,152.280701754386,11.7543859649123,29.4736842105263,563880.175438597,533091.754385965,24132.8070175439,30869.8245614035,0,0,0,0,0,0,0,0,0,0,0,0,221.052631578947,221.052631578947,0.87719298245614,4.21052631578947,2.10526315789474,1.75438596491228,7.89473684210526,5.26315789473684,22.1052631578947,0,0,0,0,0,0,0,0,1.05263157894737,4.56140350877193,2.80701754385965,0,0,0,0,0,0,0,13.1578947368421,0,0,0,0,0.526315789473684,0,0,0,0,0,6.90909090909091
4,0,0,0,0,0,0,0,0,0,0,13500000,34,4,300789,2,6.5,0,0,0,6.5,6.5,0,0,0,6.5,0,0,0,0,0,6.5,0,0,0,6.5,6.5,0,0,0,6.5,0,0,0,0,0,16.5,2,387.692307692308,2076923.07692308,0,2076923.07692308,0,0,0,0,0,0,0,0,0,0,2076923.07692308,75846.1538461538,95323.0769230769,70769.2307692308,0,144153.846153846,0,0,0,714766.923076923,125865.604395604,840632.527472527,0,303538.461538462,0,303538.461538462,4043119.23076923,1255918.15384615,256461.538461538,5555498.92307692,4921138.69106045,153269.511947619,161573.0633,314842.575247619,4857178.18089047,-24717.1525989128,9159935.83516484,618381.036786081,9778316.87195092,-4881895.33348938,4896421.53846154,140.615384615385,562.461538461538,674.923076923077,372.153846153846,646830.769230769,2159852.30769231,1754800,334938.461538462,0,0,0,0,0,0,0,0,0,0,0,0,1503.07692307692,1503.07692307692,129.538461538462,37.3846153846154,30.6153846153846,28.7692307692308,41.3846153846154,0,267.692307692308,14.7692307692308,0,0,0,0,6.61538461538461,4.30769230769231,0,0,71.6923076923077,40.4615384615385,0,0,0,62.1538461538462,18.3076923076923,0,0,8.76923076923077,0,0,0,0,0,0,0,0,0,40.6153846153846,7.68421052631579
4,0,0,0,0,0,0,0,0,0,0,15505000,99,4,270258,1,22.1,0,0,22.1,0,22.1,0,0,22.1,0,0,0,0,0,0,20.4,0,0,20.4,0,20.4,0,0,20.4,0,0,0,0,0,0,22.8571428571429,2,155.392156862745,760049.019607843,0,760049.019607843,0,0,0,0,0,0,0,0,0,0,760049.019607843,111372.549019608,67137.2549019608,77598.0392156863,0,980.392156862745,0,0,0,22916.0130718954,76884.5238095238,99800.5368814192,181125.081699346,232745.098039216,0,232745.098039216,891124.264705882,2049512.59803922,241960.784313726,3182597.64705882,3786470.98061564,47716.0727198296,84624.6582745098,132340.730994339,1329533.36895947,4897373.28409025,4750918.52054155,365085.829033555,5116004.34957511,3567839.91513078,8683844.26470588,317.205882352941,655.294117647059,211.960784313725,60.4901960784314,2857877.45098039,4747818.62745098,977764.705882353,100383.480392157,0,0,0,0,0,0,0,0,0,0,0,0,1411.76470588235,1411.76470588235,20.0490196078431,7.5,60.2941176470588,40.343137254902,16.1274509803922,10.2450980392157,154.558823529412,0,0,0,0,0,3.13725490196078,8.13725490196079,0,18.9705882352941,51.5196078431373,13.4803921568627,0,0,0,0,44.5098039215686,0,0,14.8039215686275,0,0,0,0,0,0,0,0,0,0,2.42857142857143
4,0,0,0,0,0,0,0,0,0,0,1943000,34,3,300789,2,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,17.5,2,293.333333333333,647666.666666667,0,647666.666666667,0,0,0,0,0,0,0,0,0,0,647666.666666667,191666.666666667,324900,1333.33333333333,3666.66666666667,5000,0,0,171000,17802.7777777778,12441.5789473684,30244.3567251462,266722.222222222,0,53333.3333333333,53333.3333333333,4648251.66666667,949511,0,5597762.66666667,2945833.24561404,63070.5664181287,141244.702733333,204315.269151462,4852566.93581813,597916.754385965,7540751.57894737,257648.602484795,7798400.18143216,-4254650.18143216,3543750,170.666666666667,548.333333333333,450.666666666667,140.333333333333,989866.666666667,1661450,766133.333333333,126300,0,0,0,0,0,0,0,0,0,0,0,0,300,300,98.3333333333333,93.3333333333333,10,48.3333333333333,57,2,309,79.6666666666667,0,0,0,0,0,2.33333333333333,20.6666666666667,0,97.6666666666667,14.6666666666667,0,0,0,0,0,22.6666666666667,0,50.3333333333333,0,0,0,0,0,0,0,0,0,21,16.3541666666667
4,0,0,0,0,0,0,0,0,0,0,2052000,99,3,270258,2,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,28,2,316.666666666667,684000,0,684000,0,0,0,0,0,0,0,0,0,0,684000,126666.666666667,205600,31333.3333333333,0,4000,0,0,0,80241.6666666667,129714.857142857,209956.523809524,2561.11111111111,232333.333333333,0,232333.333333333,4783856.66666667,1717780.33333333,51666.6666666667,6553303.66666667,3265806.6817418,62655.7287375397,153238.808883333,215894.537620873,5270100.49079971,898241.3182582,8087679.3015873,448227.870954206,8535907.17254151,-4371859.17254151,4164048,336.333333333333,527.333333333333,281,43.6666666666667,1664646.66666667,1887911.66666667,564810,46679.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,1320,1320,143.666666666667,41.3333333333333,56.6666666666667,29,58.6666666666667,0,329.333333333333,0,0,0,0,0,0,3.33333333333333,0,0,187.333333333333,22,0,0,0,0,102.666666666667,0,0,14,0,0,0,0,0,0,0,0,0,0,14.4444444444444
4,0,0,0,0,0,0,0,0,0,0,793000,99,4,270258,2,19.09,0,0,19.09,0,19.09,0,0,19.09,0,0,0,0,0,0,13.69,0,0,13.69,0,13.69,0,0,13.69,0,0,0,0,0,0,43,2,46.2381300219138,57925.4930606282,0,57925.4930606282,0,0,0,0,0,0,0,0,0,0,57925.4930606282,0,3060.62819576333,1314.82834185537,0,0,0,0,30094.9598246896,3914.5361577794,4307.55065164738,8222.08680942678,1389.33528122717,51716.5814463112,0,51716.5814463112,331537.545653762,73773.1190650109,8692.47626004383,414003.140978817,447620.622334548,6069.59502291338,10203.9408655953,16273.5358885087,406637.967492679,88318.8225157076,786268.472492407,67990.1173348199,854258.589827227,-318319.144976971,535939.444850256,56.5376186997809,82.7611395178963,18.5536888239591,3.14097881665449,223137.107377648,270808.108108108,37941.8553688824,4052.37399561724,0,0,0,0,0,0,0,0,0,0,0,0,65.7414170927684,65.7414170927684,5.98977355734112,10.445580715851,1.4609203798393,0.657414170927684,2.48356464572681,1.68005843681519,22.7173119065011,0,0,0,0,0,0,0,0,0.803506208911614,13.0021913805698,1.16873630387144,0,0,0,0,0,0,0,7.59678597516435,0,0,0,0,0.14609203798393,0,0,0,0,0,2.42857142857143
