"지역구분","업종구분","경영형태","경영주 성별","연령","종사 기간별","전겸업 여부","겸업 주 업종","산림소유 여부","산림 규모별","재배지 면적","소유지 면적","임차지 면적","지목구성_재배지_전체","지목구성_재배지_논","지목구성_재배지_밭","지목구성_재배지_임야","지목구성_재배지_기타","지목구성_소유지_전체","지목구성_소유지_논","지목구성_소유지_밭","지목구성_소유지_임야","지목구성_소유지_기타","지목구성_임차지_전체","지목구성_임차지_논","지목구성_임차지_밭","지목구성_임차지_임야","지목구성_임차지_기타","재배본수","평균수령","재배지 운영 관리방식","가구총수입","임업총수입","생산량","생산량_포전판매","생산량_없음","판매량_원물","판매량_원물_포전판매","판매량_원물_없음","판매량_가공","판매량_가공_포전판매","판매량_가공_없음","판매수입_원물","판매수입_원물_포전판매","판매수입_원물_없음","판매수입_가공","판매수입_가공_포전판매","판매수입_가공_없음","판매 가공품 종류_1","판매 가공품 종류_2","판매 가공품 종류_3","주요 판매처 비율_농협","주요 판매처 비율_산림조합","주요 판매처 비율_수집상","주요 판매처 비율_가공업체","주요 판매처 비율_도소매상","주요 판매처 비율_직거래","주요 판매처 비율_기타","직거래 판매방법_전화주문","직거래 판매방법_인터넷주문","직거래 판매방법_기타온라인판매","직거래 판매방법_직접판매","직거래 판매방법_임산물축제","직거래 판매방법_기타오프라인판매","판매대금 결제방법별 비중_1개월 이내 현금","판매대금 결제방법별 비중_후불","판매대금 결제방법별 비중_선도금","판매대금 결제방법별 비중_기타","재고량 여부","재고량","저장경험","판매 밤의 출하시기_수확 ~ 추석 이전","판매 밤의 출하시기_추석 연휴 판매","판매 밤의 출하시기_추석이후 ~ 12월 31일","판매 밤의 출하시기_1월 1일~설 이전","판매 밤의 출하시기_설 이후","저장 주된 목적","투입비용_비료비","투입비용_농약비","투입비용_기타재료비","투입비용_수도광열비","투입비용_임차료","투입비용_수선비","투입비용_인건비","투입비용_기타","투입비용_합계","보유 시설 및 장비_건조기","보유 시설 및 장비_경운기","보유 시설 및 장비_관리기","보유 시설 및 장비_관리사","보유 시설 및 장비_관정","보유 시설 및 장비_굴삭기","보유 시설 및 장비_기계톱","보유 시설 및 장비_다목적관리기","보유 시설 및 장비_동력분무기","보유 시설 및 장비_동력약제살포기","보유 시설 및 장비_드릴","보유 시설 및 장비_선별기","보유 시설 및 장비_소형 화물차","보유 시설 및 장비_소형트럭","보유 시설 및 장비_시설하우스","보유 시설 및 장비_예초기(예취기)","보유 시설 및 장비_온실","보유 시설 및 장비_운반차","보유 시설 및 장비_자동 접종기","보유 시설 및 장비_자동세척기","보유 시설 및 장비_(저온)저장고","보유 시설 및 장비_종균 성형기","보유 시설 및 장비_지게차","보유 시설 및 장비_창고","보유 시설 및 장비_천공기","보유 시설 및 장비_키크레인(트럭)","보유 시설 및 장비_탈피기","보유 시설 및 장비_트랙터","보유 시설 및 장비_항공방제","보유 시설 및 장비_수동분무기","보유 시설 및 장비_사륜오토바이","보유 시설 및 장비_SS기","보유 시설 및 장비_비료살포기","보유 시설 및 장비_기타","고용노동남성 총인원수","고용노동여성 총인원수","자가노동남성 총인원수","자가노동여성 총인원수","고용노동남성 1인당 평균작업일수","고용노동여성 1인당 평균작업일수","자가노동남성 1인당 평균작업일수","자가노동여성 1인당 평균작업일수","고용노동남성 1인당 하루평균노동비","고용노동여성 1인당 하루평균노동비","자가노동남성 1인당 하루평균노동비","자가노동여성 1인당 하루평균노동비","고용노동력 확보 지역","수확 방법","작업로 설치 여부","작업로 설치 면적","작업로 설치 예정 연도","작업로 설치 예정 면적","풀베기방식_기계사용","풀베기방식_제초제 사용","풀베기방식_초생재배","풀베기방식_기타","생산비 조달방법 비중_자부담","생산비 조달방법 비중_정부보조","생산비 조달방법 비중_정부융자","생산비 조달방법 비중_금융기관 융자","생산비 조달방법 비중_수집상 선도금","생산비 조달방법 비중_기타","재배업 전망","재배업 전망_좋아지는 이유","재배업 전망_나빠지는 이유","재배업 계획","재배업 계획_늘리려는 이유","재배업 계획_줄이거나 중단하려는 이유","3년간 생산량 변화","3년간 소득 변화","재배업 애로사항","수입 희망 금액","묘목 생산판매 여부","신규식재 의향","면적 증가 의향","선호 품종","작목 대체 계획","주 대체 작목","재배업 시 시급하게 필요한 사항","친환경 인증 등 공식인증 인증여부","받은 공식인증 종류_친환경인증","받은 공식인증 종류_지리적표시제","받은 공식인증 종류_GAP","받은 공식인증 종류_품질인증","받은 공식인증 종류_기타","사업정보 획득경로","임업경영체 등록여부","임업 관련 지원금 수혜 여부_산림경영기반조성(숲가꾸기 및 임도시설)","임업 관련 지원금 수혜 여부_산림경영기반조성(전문임업인기반조성)","임업 관련 지원금 수혜 여부_산양삼 생산","임업 관련 지원금 수혜 여부_귀산촌인 창업 및 주택구입 지원","임업 관련 지원금 수혜 여부_단기산림소득지원","임업 관련 지원금 수혜 여부_단기산림소득지원 관련 보조수반 융자사업","임업 관련 지원금 수혜 여부_조림목 묘목 생산","임업 관련 지원금 수혜 여부_목재이용활성화 지원","임업 관련 지원금 수혜 여부_임업인경영자금 지원","임업 관련 지원금 수혜 여부_임업인 재해복구 긴급지원","임업 관련 지원금 수혜 여부_산림소득 유통분야 공모사업","임업 관련 지원금 수혜 여부_임산물 수출지원","임업 관련 지원금 수혜 여부_임산물 판로지원 사업","임업 관련 지원금 수혜 여부_없음","산림청에 바라는 점","산림청에 바라는 점_1","가중치"
13,1,3,1,4,5,3,5,1,1,10512,10512,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,445,11,1,2246.8282,609.845,642,,,612,,,0,,1,170,,,0,,1,,,,100,0,0,0,0,0,0,,,,,,,100,0,0,0,2,,2,,,,,,,58,0,0,5,0,22,0,0,85,,,,,,,7,,,,,,,,,16,,,,,,,,,,,,,,,,,,9997,1,,1,,1,,15,,100,,0,0,1,1,1,500,,,1,,,,70,30,0,0,0,0,3,,,2,,,3,3,3,300,3,1,2,2,2,,8,2,,,,,,6,2,,,,,,,,,,,,,,9998,,,39.26087
13,1,3,1,5,3,3,1,1,1,4958,0,4958,100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,150,15,1,1500,180,600,,,600,,,0,,1,180,,,0,,1,,,,80,0,0,0,0,20,0,100,0,0,0,0,0,100,0,0,0,1,120,1,0,0,50,50,0,2,17,0,10,10,10,2,0,0,49,,2,,,,,7,,9,,,,13,,,16,,,,,21,,,,,,,,,,,,,,,,1,1,,,20,15,,,0,0,,1,1,100,,,1,,,,100,0,0,0,0,0,3,,,2,,,2,2,2,1000,2,2,2,2,2,,9,2,,,,,,10,1,,,,,,,,,,,,,,9998,751,6,39.26087
13,1,3,1,5,3,3,1,1,2,3,3,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,500,30,1,7000,2000,3000,,,2500,,,0,,1,2000,,,0,,1,,,,90,0,0,0,0,10,0,0,0,0,100,0,0,100,0,0,0,2,,1,50,0,0,50,0,2,124,0,100,30,0,0,200,0,454,,,,,,,7,,,10,,,,14,,16,,,,,21,,,,,,,,,,,,,,,,1,2,,,80,80,,,0,0,,1,1,500,,,,2,,,100,0,0,0,0,0,4,,1,2,,,2,2,1,2500,3,2,2,2,2,,3,2,,,,,,1,1,,,,,,,,,,,,,,9998,561,1,39.26087
13,1,3,1,5,3,3,1,1,3,3300,3300,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,100,25,1,2400,100,100,,,0,,1,0,,1,0,,1,0,,1,,,,,,,,,,,,,,,,,,,,,2,,2,,,,,,,0,0,0,0,0,0,0,0,0,1,2,,,,,7,8,9,10,11,12,,14,,16,,18,,,21,,23,24,,,,28,,,,,,,,,1,,,,5,,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,5,,5,4,,3,3,3,1,500,3,2,2,9997,1,6,7,2,,,,,,6,2,,,,,,,,,,,,,,9998,,,39.26087
13,1,3,1,5,4,3,1,2,,2300,2300,0,100,0,100,0,0,100,0,100,0,0,0,0,0,0,0,150,30,1,2600,2600,1000,,,1000,,,0,,1,800,,,0,,1,,,,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,2,,2,,,,,,,0,0,5,0,0,0,0,0,5,,2,3,,,,7,8,,10,11,,,,,16,,,,,,,,24,,,,,,,,,,,,,1,1,,,20,20,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,3,,,2,,,2,2,2,1000,3,2,2,2,1,7,7,2,,,,,,10,2,,,,,,,,,,,,,,9998,623,3,39.26087
13,1,3,1,5,5,3,1,1,1,13222,3305,9917,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,365,11,1,1500,240,1005,,,902,,,0,,1,230,,,0,,1,,,,86,0,0,0,0,14,0,100,0,0,0,0,0,100,0,0,0,2,,1,0,0,100,0,0,2,16,0,5,10,30,5,0,0,66,,2,,,,,7,,,,,,,,,16,,,,,21,,,,,,,,,,,,43,,,,1,1,,,27,17,,,0,0,,1,1,20,,,1,,,,100,0,0,0,0,0,3,,,2,,,3,3,3,500,3,1,2,2,2,,3,2,,,,,,6,2,,,,,,,,,,,,,,9998,,,39.26087
13,1,3,1,5,5,3,5,1,1,6280,6280,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,200,20,1,2660,1760,240,,,200,,,0,,1,60,,,0,,1,,,,40,0,0,0,0,60,0,100,0,0,0,0,0,100,0,0,0,2,,1,0,0,100,0,0,9997,22,0,3,15,0,2,0,0,42,,2,,,,,7,,,,,,,,,16,,,,,21,,,,,,,,,,,,,,,,1,1,,,20,20,,,0,0,,1,1,89,,,1,,,,100,0,0,0,0,0,4,,1,2,,,3,3,2,1000,3,2,2,2,2,,9,2,,,,,,2,2,,,,,,,,,,,,,,9998,556,1,39.26087
13,1,3,2,3,2,3,4,1,2,48926,34050,14876,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,670,6,1,7000,2000,4103,,,3883,,,0,,1,1000,,,0,,1,,,,93,0,0,0,0,7,0,100,0,0,0,0,0,100,0,0,0,1,250,1,0,0,100,0,0,2,256,14,0,40,0,10,0,0,320,,,,,,,7,,9,,,,,14,,16,,,,,21,,,,,,,,,,,,43,,,,2,2,,,25,14,,,0,0,,1,1,2000,,,1,,,,70,30,0,0,0,0,3,,,2,,,3,3,3,2500,3,1,2,2,2,,3,1,1,,,,,7,1,,,,,,,,,,,,,,9998,,,39.26087
13,1,3,2,4,5,3,1,1,3,62480,50249,12231,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,915,40,1,2000,700,1760,,,1716,,,0,,1,674,,,0,,1,,,,70,0,0,0,0,30,0,0,0,0,100,0,0,100,0,0,0,1,160,1,20,0,30,50,0,2,110,0,5,20,0,0,100,0,235,,,,,,,7,,,,,,,,,16,,,,,21,,,,,,,,,,41,,,,3,,,1,3,,,30,150,,0,0,1,1,1,200,,,1,,,,75,25,0,0,0,0,3,,,2,,,3,3,1,2000,3,1,2,2,2,,8,2,,,,,,6,2,,,,,,,,,,,,,,9998,,,39.26087
13,1,3,2,5,2,3,4,1,3,19835,19835,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,835,16,1,4043.869,2403.74,730,,,520,,,0,,1,128,,,0,,1,,,,0,0,80,0,0,20,0,100,0,0,0,0,0,100,0,0,0,2,,2,,,,,,,43,0,8,5,0,2,120,0,178,,,,,,,7,,,,,,,,,16,,,,,21,,,,,,,,,,,,,,4,,1,1,,,30,20,300,,0,0,1,1,1,400,,,1,,,,75,25,0,0,0,0,3,,,2,,,3,3,3,1000,3,2,2,2,2,,7,1,1,,,,,6,2,,,,,,,,,,,,,,9998,582,2,39.26087
13,1,3,2,5,2,3,6,2,,29752,0,29752,100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,1074,13,1,6493.9164,2654.52,1599,,,1544,,,0,,1,497,,,0,,1,,,,83,0,0,0,0,17,0,100,0,0,0,0,0,100,0,0,0,1,220,1,25,0,45,30,0,2,56,0,12,15,60,5,120,0,268,,,,,,,7,,,,,,,,,16,,,,,21,,,,,,,,,,,,43,,4,,,1,2,,,25,150,,0,0,1,1,1,300,,,1,,,,75,25,0,0,0,0,3,,,2,,,2,2,1,1500,3,2,2,2,2,,7,1,1,,,,,6,2,,,,,,,,,,,,,,9998,582,2,39.26087
13,1,3,2,5,4,3,6,2,,9917,0,9917,100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,290,31,1,3178.219,241.12,120,,,55,,,,1,,16,,,0,,1,,,,100,0,0,0,0,0,0,,,,,,,100,0,0,0,2,,2,,,,,,,10,0,0,5,0,1,14,0,30,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,41,,,,1,,1,1,1,,2,4,140,,0,0,1,1,1,500,,,1,,,,100,0,0,0,0,0,3,,,2,,,3,3,1,500,3,2,2,2,2,,8,2,,,,,,6,2,,,,,,,,,,,,,,9998,582,2,39.26087
14,1,1,1,5,5,1,,1,1,8264,8264,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,500,40,1,800,225,430,,,400,,,0,,1,60,,,0,,1,,,,0,0,0,0,20,80,0,70,0,0,30,0,0,100,0,0,0,2,,2,,,,,,,24,0,5,3,0,3,75,0,110,,,,,,,7,,,,,12,,,,16,,,,,,,,24,,,,,,,,,,,4,,10,1,1,,1,12,100,,0,0,1,1,1,300,,,1,,,,95,5,0,0,0,0,4,,2,3,,3,3,3,1,300,3,2,2,2,2,,7,1,1,2,3,,,10,2,,,,,5,,,,,,,,,,,,35
14,1,1,2,5,5,1,,2,,9900,0,9900,100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,400,25,9997,800,300,1000,,,1000,,,0,,1,300,,,0,,1,,,,0,0,70,0,0,30,0,0,30,0,70,0,0,100,0,0,0,2,,2,,,,,,,15,5,2,15,10,2,0,0,49,,2,,,,,7,,,,,12,,,,16,,,,,,,,,,,,,,,,,,,,,1,1,,,15,10,,,0,0,,1,1,250,,,1,,,,100,0,0,0,0,0,4,,2,2,,,3,3,1,400,3,2,2,2,1,12,8,2,,,,,,10,2,,,,,,,,,,,,,,9998,639,3,35
14,1,2,1,3,2,2,5,1,2,6612,3306,3306,100,62.5,0,37.5,0,100,25,0,75,0,100,100,0,0,0,500,15,1,1900,1300,710,,,500,,,0,,1,100,,,0,,1,,,,0,0,0,0,50,50,0,80,0,0,20,0,0,100,0,0,0,2,,2,,,,,,,50,0,2,5,3,2,0,0,62,,2,,,,,7,,,10,,12,13,,,16,,,,,21,,,24,,,,,,,,,,,,,1,1,,,60,10,,,0,0,,1,1,300,,,1,,,,95,5,0,0,0,0,3,,,2,,,3,3,2,1000,3,2,2,2,1,10,3,1,1,2,3,,,10,1,,,,,5,,,,,,,,,,617,3,54.28
14,1,2,1,3,4,2,5,1,1,3300,3300,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,400,25,1,1500,700,1000,,,800,,,0,,1,200,,,0,,1,,,,0,0,100,0,0,0,0,,,,,,,100,0,0,0,2,,1,5,30,65,0,0,1,0,0,0,6,0,0,0,0,6,,,,,,,7,,,,,12,,,,16,,,,,21,,,,,,,,,,,,,,,,1,1,,,30,30,,,0,0,,1,1,100,,,1,,,,50,50,0,0,0,0,3,,,2,,,3,3,3,500,1,2,2,2,2,,3,1,1,,,,,2,1,,,,,,,,,,,,,,9998,,,54.28
14,1,2,1,4,2,2,1,1,2,24750,24750,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,645,20,1,1200,350,1000,,,1000,,,0,,1,350,,,0,,1,,,,100,0,0,0,0,0,0,,,,,,,100,0,0,0,2,,2,,,,,,,100,0,1,20,0,3,0,0,124,,,,,,,,,,,,,,,,16,,,,,,,,24,,,,,,,,,,,,,1,,,,90,,,,0,0,,1,1,300,,,1,,,,100,0,0,0,0,0,3,,,2,,,3,3,5,500,3,2,2,2,2,,12,1,1,,,,,7,1,,,,,,,,,9,,,,,,509,1,54.28
14,1,2,1,4,3,2,1,2,,34650,0,34650,100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,1200,15,1,1200,600,3000,,,3000,,,,1,,600,,,0,,1,,,,0,0,100,0,0,0,0,,,,,,,100,0,0,0,2,,2,,,,,,,5,0,2,30,30,2,100,0,169,,2,,,,,7,,,,,12,,,,16,,,,,21,,,,,,,,29,,,,,,3,1,1,1,1,7,60,60,170,70,0,0,1,1,1,2000,,,1,,,,100,0,0,0,0,0,4,,6,2,,,2,2,6,800,3,1,2,9997,2,,8,1,1,,,,,3,1,,,,,,,,,9,,,,,,639,3,54.28
14,1,2,1,4,3,2,5,1,2,32500,32500,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,1000,20,1,5200,2500,1950,,,1900,,,0,,1,500,,,0,,1,,,,70,0,0,0,0,30,0,90,0,0,10,0,0,100,0,0,0,2,,2,,,,,,,52,0,3,10,0,10,0,0,75,1,2,,,,,7,,9,,,12,,,,16,,,,,21,,,24,,,,,,,,,,,,,1,1,,,35,25,,,0,0,,1,1,800,,,1,,,,70,30,0,0,0,0,4,,4,2,,,3,3,3,1500,3,2,2,2,2,,7,1,1,2,3,,,10,1,,,,,5,,,,,,,,,,552,1,54.28
14,1,2,1,4,4,2,1,1,1,18000,18000,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,500,40,1,2600,800,2750,,,2700,,,0,,1,480,,,0,,1,,,,95,0,0,0,0,5,0,0,0,0,100,0,0,100,0,0,0,2,,2,,,,,,,30,0,6,10,0,5,0,0,51,1,2,,,,,7,,9,,,12,,,,16,,,,,21,,,24,,,,,,,,,,,,,1,1,,,80,25,,,0,0,,1,1,150,,,1,,,,95,5,0,0,0,0,4,,2,2,,,3,3,3,2000,3,2,2,2,2,,7,2,,,,,,10,1,,,,,5,,,,,,,,,,,,54.28
14,1,2,1,4,4,2,1,1,4,135333,135333,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,3270,10,1,5000,3000,3002,,,3000,,,0,,1,1350,,,0,,1,,,,0,0,0,0,80,20,0,90,0,0,10,0,0,100,0,0,0,2,,1,30,30,40,0,0,3,0,0,5,20,0,0,90,0,115,,2,,,,,7,,,,,12,,14,,16,,,,,21,,,,,,,,,,,,,,,3,1,1,,3,25,25,,100,0,0,1,1,1,200,,,1,,,,100,0,0,0,0,0,3,,,2,,,2,2,1,2000,1,1,2,2,2,,3,2,,,,,,3,1,,,,,,,,,,,,,,9998,,,54.28
14,1,2,1,4,4,2,5,1,2,9900,9900,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,400,20,1,2000,1000,1000,,,700,,,0,,1,200,,,0,,1,,,,0,0,100,0,0,0,0,,,,,,,100,0,0,0,2,,1,20,15,65,0,0,1,0,0,0,6,0,0,0,0,6,,,,,,,7,,,,,,,,,16,,,,,21,,,,,,,,,,,,,,,,1,1,,,40,20,,,0,0,,1,1,150,,,1,,,,50,50,0,0,0,0,4,,4,2,,,3,3,3,300,1,2,2,2,2,,3,1,1,,,,,2,1,,,,,,,,,,,,,,9998,,,54.28
14,1,2,1,4,4,2,5,1,4,82368,82368,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,247,30,1,3680.2612,881.54,150,,,100,,,0,,1,30,,,0,,1,,,,0,0,0,0,0,100,0,100,0,0,0,0,0,100,0,0,0,2,,1,0,50,50,0,0,1,0,0,0,2,0,0,0,0,2,,,,,,,7,,,,,12,,,,16,,,,,21,,,,,,,,,,,,,,,,1,1,,,5,7,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,4,,4,2,,,3,3,3,150,1,2,2,2,2,,3,1,1,,,,,3,1,,,,,,,,,,,,,,9998,,,54.28
14,1,2,1,4,4,2,5,2,,1983,0,1983,100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,60,37,1,5000,250,80,,,50,,,0,,1,13,,,0,,1,,,,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,2,,2,,,,,,,0,0,2,3,0,0,0,0,5,,2,,,,,7,,9,,,12,,14,,16,,,,,21,,,24,,,,,,,,,,,,,1,1,,,7,1,,,0,0,,1,1,500,,,1,,,,100,0,0,0,0,0,5,,2,3,,1,3,3,2,1000,3,2,2,2,2,,7,1,1,,,,,10,2,,,,,,,,,,,,,,9998,,,54.28
14,1,2,1,4,5,2,1,1,2,29700,29700,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,1120,17,1,900,500,1050,,,1050,,,0,,1,328,,,0,,1,,,,30,0,20,0,0,50,0,50,0,0,50,0,0,100,0,0,0,1,320,1,0,0,65,20,15,3,83,0,2,10,0,3,0,0,98,,,,,,,7,,,,,,13,,,16,,18,,,,,,,,,,,,,41,,,,,,1,1,,,70,70,,,0,0,,1,1,300,,,1,,,,100,0,0,0,0,0,5,,2,3,,3,3,3,1,600,2,1,2,2,2,,7,1,1,,,,,2,1,,,,,,,,,9,,,,,,,,54.28
14,1,2,1,4,5,2,1,1,2,3300,3300,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,700,30,1,2500,200,100,,,25,,,0,,1,10,,,0,,1,,,,0,0,0,0,0,100,0,100,0,0,0,0,0,100,0,0,0,2,,1,100,0,0,0,0,1,0,0,0,2,0,0,0,0,2,,,,,,,,,,,,12,,,,16,,,,,21,,,,,,,,,,,,,,,,1,1,,,7,7,,,0,0,,1,1,100,,,1,,,,50,50,0,0,0,0,4,,4,2,,,3,3,3,300,1,2,2,2,2,,3,1,1,,,,,2,2,,,,,,,,,,,,,,9998,,,54.28
14,1,2,1,4,5,2,1,2,,6600,0,6600,100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,250,30,1,1000,200,200,,,200,,,0,,1,200,,,0,,1,,,,0,0,0,0,0,100,0,50,0,0,50,0,0,100,0,0,0,2,,1,0,0,100,0,0,2,20,0,0,3,15,5,0,0,43,,2,,,,,7,,,,,12,,,,16,,,,,,,,,,,,,,,,,,,,,1,1,,,60,60,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,4,,5,2,,,3,3,1,500,3,2,2,2,2,,3,2,,,,,,10,2,,,,,,,,,,,,,,9998,,,54.28
14,1,2,1,4,5,2,6,1,1,3300,3300,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,1000,40,1,3000,2000,8700,,,8500,,,0,,1,1700,,,0,,1,,,,0,0,90,0,0,10,0,100,0,0,0,0,0,100,0,0,0,2,,2,,,,,,,0,0,0,6,0,0,60,0,66,,,,,,,7,,,,,12,,,,16,,,,,21,,,,,,,,,,,,,,,3,1,1,,4,30,30,,50,0,0,1,1,1,250,,,1,,,,50,50,0,0,0,0,3,,,2,,,3,3,3,500,1,2,2,2,2,,5,1,1,,,,,2,1,,,,,,,,,,,,,,9998,,,54.28
14,1,2,1,5,3,2,5,1,3,29700,29700,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,500,22,1,7010.8401,5021.034,250,,,213,,,0,,1,39,,,0,,1,,,,0,0,80,0,0,20,0,80,0,0,20,0,0,100,0,0,0,2,,2,,,,,,,0,0,0,2,0,0,0,0,2,,,,,,,7,,,,,12,,,,16,,,,,21,,,24,,,,,,,,,,,,,1,1,,,4,4,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,4,,1,2,,,3,3,3,200,1,2,2,2,2,,7,1,1,,,,,1,1,,,,,,,,,,,,,,9998,,,54.28
14,1,2,1,5,3,2,5,2,,19504,0,19504,100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,480,30,1,4200,1610,2650,,,2407,,,0,,1,400,,,0,,1,,,,95,0,0,0,0,5,0,0,0,0,100,0,0,100,0,0,0,2,,2,,,,,,,24,0,25,10,0,10,120,0,189,1,2,,,,,7,,9,,,12,,,,16,,,,,21,,,24,,,,,,,,,,,2,,1,1,13,,12,20,40,,0,0,1,1,1,100,,,1,,,,100,0,0,0,0,0,3,,,2,,,3,3,1,1000,3,2,2,2,2,,7,2,,,,,,10,2,,,,,,,,,,,,,,9998,,,54.28
14,1,2,1,5,4,2,1,1,1,11200,1200,10000,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,45,20,1,600,10,55,,,50,,,0,,1,10,,,0,,1,,,,100,0,0,0,0,0,0,,,,,,,100,0,0,0,2,,2,,,,,,,0,0,1,0,10,0,0,0,11,,2,,,,,7,,9,,,12,,,,16,,,,,21,,,24,,,,,,,,,,,,,1,,,,2,,,,0,0,,1,3,,,,,,3,,100,0,0,0,0,0,4,,2,3,,3,3,3,1,600,3,2,2,3,2,,8,2,,,,,,10,2,,,,,,,,,,,,,,9998,,,54.28
14,1,2,1,5,4,2,5,1,1,14850,14850,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,500,40,1,1450,1000,750,,,670,,,0,,1,200,,,0,,1,,,,0,0,90,0,0,10,0,100,0,0,0,0,0,100,0,0,0,2,,1,25,30,45,0,0,1,0,0,0,3,0,0,0,0,3,,,,,,,,,,,,,,,,16,,,,,21,,,,,,,,,,,,,,,,1,1,,,20,30,,,0,0,,1,1,100,,,1,,,,50,50,0,0,0,0,4,,2,2,,,3,3,1,300,1,2,2,2,2,,3,1,1,,,,,2,1,,,,,,,,,,,,,,9998,,,54.28
14,1,2,1,5,4,2,5,1,2,6600,6600,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,180,37,1,5371.4264,3168.46,120,,,100,,,0,,1,40,,,0,,1,,,,0,0,0,0,0,100,0,95,0,0,5,0,0,100,0,0,0,2,,1,5,30,65,0,0,1,0,0,0,2,0,0,0,0,2,,,,,,,7,,,,,12,,,,16,,,,,21,,,,,,,,,,,,,,,,1,1,,,10,5,,,0,0,,1,3,,,,1,,,,100,0,0,0,0,0,3,,,2,,,3,3,3,200,1,2,2,2,2,,3,1,1,,,,,3,1,,,,,,,,,,,,,,9998,,,54.28
14,1,2,1,5,4,2,5,1,4,21620,21620,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,500,20,1,1300,600,540,,,500,,,0,,1,77,,,0,,1,,,,100,0,0,0,0,0,0,,,,,,,100,0,0,0,2,,2,,,,,,,50,0,3,10,0,5,0,0,68,,2,,,,,,,9,,,12,13,,,16,,,,,21,,,24,,,,,,,,,,,,,1,1,,,15,12,,,0,0,,1,1,200,,,1,,,,95,5,0,0,0,0,4,,4,2,,,3,3,1,500,2,1,1,2,2,,8,1,1,2,3,,,10,2,,,,,5,,,,,,,,,,554,1,54.28
14,1,2,1,5,4,2,5,2,,9900,0,9900,100,0,0,100,0,0,0,0,0,0,100,0,0,100,0,500,37,1,6546.7746,3540.065,90,,,90,,,0,,1,14,,,0,,1,,,,0,0,100,0,0,0,0,,,,,,,100,0,0,0,2,,2,,,,,,,0,0,0,1,0,0,0,0,1,,2,,,,,,,,,,12,13,,,16,,,,,21,,,,,,,,,,,,,,,,1,1,,,3,3,,,0,0,,1,1,150,,,1,,,,100,0,0,0,0,0,4,,4,2,,,3,3,3,300,1,2,2,2,1,4,3,1,1,,,,,1,1,,,,,,,,,,,,,,9998,,,54.28
14,1,2,1,5,5,2,1,1,3,49587,49587,0,100,0,0,100,0,100,0,0,100,0,0,0,0,0,0,1500,28,1,2200,750,2600,,,2500,,,0,,1,750,,,0,,1,,,,30,0,0,0,70,0,0,,,,,,,100,0,0,0,1,1250,1,0,50,0,50,0,2,0,0,0,50,0,0,308,0,358,,2,,,,,,,,,,,,14,,16,,,,,21,,,,,,,,29,,,,,,7,,1,1,2,,180,180,220,,0,0,1,1,3,,,,1,,,,100,0,0,0,0,0,3,,,2,,,3,3,3,2000,3,1,2,2,2,,5,1,1,,,,,6,1,,,,,,,,,,,,,,9998,509,1,54.28
