"연령별","무기질비료_질소질_지출액1","무기질비료_인산질_지출액1","무기질비료_가리질_지출액1","무기질비료_복합_지출액1","무기질비료_토양개량제_지출액1","무기질비료_기타_지출액1","유기질비료_퇴구비_지출액1","유기질비료_계분_지출액1","유기질비료_우분_지출액1","유기질비료_돈분_지출액1","유기질비료_기타_지출액1","지역별","규모별","조성비","경영수준별","경지면적_합계_계","경지면적_합계_논","경지면적_합계_밭","경지면적_합계_임지","경지면적_합계_기타","경지면적_자작지_계","경지면적_자작지_논","경지면적_자작지_밭","경지면적_자작지_임지","경지면적_자작지_기타","경지면적_차용지_계","경지면적_차용지_논","경지면적_차용지_밭","경지면적_차용지_임지","경지면적_차용지_기타","재배면적_합계_계","재배면적_합계_논","재배면적_합계_밭","재배면적_합계_임지","재배면적_합계_기타","재배면적_자작지_계","재배면적_자작지_논","재배면적_자작지_밭","재배면적_자작지_임지","재배면적_자작지_기타","재배면적_차용지_계","재배면적_차용지_논","재배면적_차용지_밭","재배면적_차용지_임지","재배면적_차용지_기타","수령","전/겸업별","재배본수_ha당","비료비_ha당","무기질비료_ha당","유기질비료_ha당","무기질비료_질소질_지출액2","무기질비료_인산질_지출액2","무기질비료_가리질_지출액2","무기질비료_복합_지출액2","무기질비료_토양개량제_지출액2","무기질비료_기타_지출액2","유기질비료_퇴구비_지출액2","유기질비료_계분_지출액2","유기질비료_우분_지출액2","유기질비료_돈분_지출액2","유기질비료_기타_지출액2","농약비_ha당","수도광열비_ha당","제재료비_ha당","소농구비_ha당","수선비_ha당","임차료_ha당","위탁영농비_ha당","기타비용_ha당","기계_감가상각비_ha당","시설물_감가상각비_ha당","감가상각비_ha당","자동차비_ha당","자가토지용역비_ha당","임차토지용역비_ha당","토지용역비_ha당","자가노동비_ha당","고용노동비_ha당","급식물비_ha당","노동비_ha당","경영비","고정자본용역비_ha당","유동자본용역비_ha당","자본용역비_ha당","생감 수량_ha당","반건시 수량_ha당","건시 수량_ha당","감말랭이 수량_ha당","건시 환산 소계 수량_ha당","총 생산량(생감 기준)_ha당","생감 기준평가액_ha당","건시 (생감 기준) 소계 평가액_ha당","총 생산액(생감 기준)_ha당","부산물 생산량_ha당","무기질_질소질_수량_ha당","무기질_인산질_수량_ha당","무기질_가리질_수량_ha당","무기질_복합_수량_ha당","무기질_토양개량제_수량_ha당","무기질_기타_수량_ha당","무기질_합계_수량_ha당","유기질_퇴구비_수량_ha당","유기질_계분_수량_ha당","유기질_우분_수량_ha당","유기질_돈분_수량_ha당","유기질_기타_수량_ha당","유기질_합계_수량_ha당","총 노동시간_보통자가_ha당","총 노동시간_보통자가_남_ha당","총 노동시간_보통자가_여_ha당","총 노동시간_보통고용_ha당","총 노동시간_보통고용_남_ha당","총 노동시간_보통고용_여_ha당","총 노동시간_특수자가_ha당","총 노동시간_특수고용_ha당","총 노동시간_합계_ha당","간벌_시간_ha당","건조_시간_ha당","경운_시간_ha당","관수(살수)_시간_ha당","두둑_시간_ha당","멀칭_시간_ha당","배수로 정비 및 관리_시간_ha당","병해충방제_시간_ha당","보식작업_시간_ha당","선별_시간_ha당","수확 및 운반_시간_ha당","시비_시간_ha당","시설물 보수_시간_ha당","식재(조림)_시간_ha당","열매솎기(적과)_시간_ha당","인공교배 또는 수정_시간_ha당","재배지 정리_시간_ha당","전정_시간_ha당","접목 및 관리_시간_ha당","정지_시간_ha당","제초_시간_ha당","종묘 이식_시간_ha당","차광막 설치_시간_ha당","채종_시간_ha당","꽃눈솎기(적뢰)_시간_ha당","출하_시간_ha당","지주세우기_시간_ha당","일반관리_시간_ha당","파종_시간_ha당","표고목 눕히기_시간_ha당","표고목 뒤집기_시간_ha당","표고목 벌채_시간_ha당","표고목 세우기_시간_ha당","표고목 폐기_시간_ha당","버섯발생작업_시간_ha당","재배장 소독_시간_ha당","종균접종_시간_ha당","천공작업_시간_ha당","표고세척_시간_ha당","기타_시간_ha당","내급비","소득","부가가치","직접생산비","간접생산비","생산비 합계_ha당","순수익","가중치"
4,0,0,0,0,0,72500,37500,0,0,0,82500,37,1,256777,6,0.33,0,0.33,0,0,0.33,0,0.33,0,0,0,0,0,0,0,0.3,0,0.3,0,0,0.3,0,0.3,0,0,0,0,0,0,0,47,2,166.666666666667,641666.666666667,241666.666666667,400000,0,0,0,0,0,241666.666666667,125000,0,0,0,275000,201000,54333.3333333333,3056666.66666667,0,0,0,0,0,1361066.66666667,0,1361066.66666667,0,666666.666666667,0,666666.666666667,15589460,8554813.33333333,50000,24194273.3333333,14144039.6964996,63512.4094746667,305170.113701,368682.523175667,17666.6666666667,0,0,0,0,17666.6666666667,17666666.6666667,0,17666666.6666667,0,0,0,0,0,0,333.333333333333,333.333333333333,666.666666666667,0,0,0,666.666666666667,1333.33333333333,1286.66666666667,0,1286.66666666667,466.666666666667,466.666666666667,0,0,43.3333333333333,1796.66666666667,0,0,0,0,0,0,0,160,0,666.666666666667,800,140,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16657093.1600094,3522626.97016712,12095156.3333333,29765783.6666667,1035349.18984233,30801132.856509,-13134466.1898423,96.0131578947368
4,0,0,0,0,0,72500,64500,0,0,0,255000,37,1,256777,6,0.73,0,0.73,0,0,0.73,0,0.73,0,0,0,0,0,0,0,0.43,0,0.43,0,0,0.43,0,0.43,0,0,0,0,0,0,0,24.3333333333333,2,302.325581395349,911627.906976744,168604.651162791,743023.255813953,0,0,0,0,0,168604.651162791,150000,0,0,0,593023.255813953,1189534.88372093,162790.697674419,251162.790697674,0,0,0,0,34883.7209302326,802883.720930232,27284.0930232558,830167.813953488,837209.302325581,837209.302325581,0,837209.302325581,6877879.06976744,0,0,6877879.06976744,4474154.11627907,152855.107022411,102213.765116744,255068.872139155,1860.46511627907,0,0,0,0,1860.46511627907,2790697.6744186,0,2790697.6744186,0,0,0,0,0,0,232.558139534884,232.558139534884,697.674418604651,0,0,0,1395.3488372093,2093.02325581395,162.790697674419,162.790697674419,0,0,0,0,190.697674418605,0,353.488372093023,0,0,0,2.32558139534884,0,0,0,116.279069767442,0,23.2558139534884,55.8139534883721,81.3953488372093,0,0,0,0,0,0,0,0,74.4186046511628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7970157.24423218,-1683456.44186046,-1683456.44186046,11352033.1860465,1092278.17446474,12444311.3605112,-9653613.68609264,96.0131578947368
4,0,0,0,0,0,84000,0,0,0,0,0,99,1,243327,6,0.16,0,0.16,0,0,0.16,0,0.16,0,0,0,0,0,0,0,0.16,0,0.16,0,0,0.16,0,0.16,0,0,0,0,0,0,0,12,1,231.25,525000,525000,0,0,0,0,0,0,525000,0,0,0,0,0,62500,0,0,0,0,0,0,0,228333.333333333,531914.893617021,760248.226950355,0,1875000,0,1875000,13817968.75,0,0,13817968.75,1591075.22695035,521800.617821986,156179.050273437,677979.668095423,1875,0,0,0,0,1875,2812500,0,2812500,0,0,0,0,0,0,875,875,0,0,0,0,0,0,925,656.25,268.75,0,0,0,0,0,925,0,0,0,0,0,0,0,0,0,31.25,550,25,0,0,0,0,6.25,100,0,0,150,0,0,0,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,16370948.4180954,1221424.77304965,1221424.77304965,15409043.9769504,2552979.66809542,17962023.6450458,-15149523.6450458,81.4
4,0,0,0,0,0,84000,0,0,175000,0,0,36,2,251508,6,0.61,0.35,0.15,0,0.11,0.61,0.35,0.15,0,0.11,0,0,0,0,0,0.61,0.35,0.15,0,0.11,0.61,0.35,0.15,0,0.11,0,0,0,0,0,31,2,418.032786885246,424590.163934426,137704.918032787,286885.245901639,0,0,0,0,0,137704.918032787,0,0,286885.245901639,0,0,1198360.6557377,55327.868852459,778688.524590164,0,0,147540.983606557,0,2519672.13114754,68721.3114754098,0,68721.3114754098,0,2983606.55737705,0,2983606.55737705,4767472.13114754,5410270.49180328,0,10177742.6229508,10854680.1311475,3163.91338754098,165898.092959754,169062.006347295,6918.03278688525,0,0,131.147540983607,397.377049180328,7315.40983606557,10377049.1803279,1303396.72131148,11680445.9016393,0,0,0,0,0,0,6.55737704918033,6.55737704918033,0,0,1639.34426229508,0,0,1639.34426229508,296.72131147541,73.7704918032787,222.950819672131,114.754098360656,73.7704918032787,40.9836065573771,42.6229508196721,209.83606557377,663.934426229508,0,0,0,0,0,0,0,55.7377049180328,0,32.7868852459016,124.590163934426,81.9672131147541,0,0,73.7704918032787,0,52.4590163934426,219.672131147541,0,0,18.0327868852459,0,0,0,0,0,4.91803278688525,0,0,0,0,0,0,0,0,0,0,0,0,0,7920140.69487189,825765.770491805,6383577.24590164,15622152.2622951,3152668.56372434,18774820.8260194,-7094374.92438008,55.2666666666667
4,0,0,0,0,0,90000,0,0,0,0,946000,36,2,251508,6,0.52,0.14,0.38,0,0,0.52,0.14,0.38,0,0,0,0,0,0,0,0.52,0.14,0.38,0,0,0.52,0.14,0.38,0,0,0,0,0,0,0,26.2,2,436.538461538462,1992307.69230769,173076.923076923,1819230.76923077,0,0,0,0,0,173076.923076923,0,0,0,0,1819230.76923077,1524230.76923077,327307.692307692,0,0,0,0,0,875000,239743.58974359,19991.9433198381,259735.533063428,0,174461.538461538,0,174461.538461538,4697201.92307692,275509.615384615,0,4972711.53846154,5505599.3022942,34978.5641055676,105072.476454808,140051.040560375,307.692307692308,0,0,0,0,307.692307692308,461538.461538462,0,461538.461538462,0,0,0,0,0,0,16.3461538461538,16.3461538461538,0,0,0,0,4230.76923076923,4230.76923076923,167.307692307692,32.6923076923077,134.615384615385,19.2307692307692,9.61538461538461,9.61538461538461,115.384615384615,0,301.923076923077,0,0,0,0,0,0,0,153.846153846154,0,0,96.1538461538461,38.4615384615385,0,0,0,0,0,0,0,0,13.4615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5011714.50209884,-5044060.84075573,-4768551.22537112,10202801.2253711,314512.579021914,10517313.804393,-10055775.3428546,55.2666666666667
4,0,0,0,0,0,90000,180000,0,1200000,0,0,36,2,251508,6,0.74,0.74,0,0,0,0.74,0.74,0,0,0,0,0,0,0,0,0.74,0.74,0,0,0,0.74,0.74,0,0,0,0,0,0,0,0,19,2,483.783783783784,1986486.48648649,121621.621621622,1864864.86486486,0,0,0,0,0,121621.621621622,243243.243243243,0,1621621.62162162,0,0,266459.459459459,585391.891891892,0,0,0,0,0,2331081.08108108,1585585.58558559,359269.985775249,1944855.57136083,481621.621621622,239459.459459459,0,239459.459459459,7183278.37837838,1125506.75675676,0,8308785.13513513,8972910.86865813,322224.349619687,146125.970982635,468350.320602322,11416.2162162162,0,0,0,0,11416.2162162162,20502702.7027027,0,20502702.7027027,0,0,0,0,0,0,12.1621621621622,12.1621621621622,1351.35135135135,0,13513.5135135135,0,0,14864.8648648649,177.027027027027,102.702702702703,74.3243243243243,71.6216216216216,71.6216216216216,0,204.054054054054,0,452.702702702703,0,0,0,0,0,0,0,94.5945945945946,0,20.2702702702703,129.72972972973,41.8918918918919,0,0,9.45945945945946,0,4.05405405405405,60.8108108108108,0,0,89.1891891891892,0,0,0,0,2.7027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7891088.15844016,11529791.8340446,12655298.5908013,16156189.2470365,707809.780061782,16863999.0270983,3638703.67560441,55.2666666666667
4,0,0,0,0,2000,0,109000,0,0,0,21600,37,1,256777,6,0.42,0,0.42,0,0,0.42,0,0.42,0,0,0,0,0,0,0,0.42,0,0.42,0,0,0.42,0,0.42,0,0,0,0,0,0,0,37,2,619.047619047619,315714.285714286,4761.90476190476,310952.380952381,0,0,0,0,4761.90476190476,0,259523.809523809,0,0,0,51428.5714285714,1229047.61904762,467857.142857143,3834285.71428571,0,0,0,0,23809.5238095238,288000,82534.7368421053,370534.736842105,274285.714285714,1547619.04761905,0,1547619.04761905,14511380.952381,4366171.42857143,0,18877552.3809524,11138483.1654135,128791.610317823,268312.045306667,397103.655624489,14285.7142857143,0,0,0,0,14285.7142857143,21428571.4285714,0,21428571.4285714,0,0,0,0,0,9.52380952380952,0,9.52380952380952,2500,0,0,0,190.47619047619,2690.47619047619,704.761904761905,533.333333333333,171.428571428571,304.761904761905,152.380952380952,152.380952380952,169.047619047619,0,1178.57142857143,0,0,0,0,0,0,0,85.7142857142857,0,0,661.904761904762,133.333333333333,0,0,0,0,0,57.1428571428571,0,0,88.0952380952381,0,0,0,0,152.380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16456103.6556245,10290088.2631579,14656259.6917293,25649864.1177945,1944722.70324354,27594586.821038,-6166015.3924666,96.0131578947368
4,0,0,0,100000,0,0,0,0,0,0,360000,37,1,256777,6,0.33,0,0.33,0,0,0.33,0,0.33,0,0,0,0,0,0,0,0.33,0,0.33,0,0,0.33,0,0.33,0,0,0,0,0,0,0,28.5,2,242.424242424242,1393939.39393939,303030.303030303,1090909.09090909,0,0,0,303030.303030303,0,0,0,0,0,0,1090909.09090909,1090606.06060606,924181.818181818,1212121.21212121,0,145454.545454545,0,0,21212.1212121212,128969.696969697,83368.4210526316,212338.118022329,0,909090.909090909,0,909090.909090909,14865321.2121212,1515151.51515152,0,16380472.7272727,6771781.78468899,81550.8843834769,229495.915786061,311046.800169537,8200,0,0,0,0,8200,8200000,0,8200000,0,0,0,0,606.060606060606,0,0,606.060606060606,0,0,0,0,5454.54545454545,5454.54545454545,693.939393939394,248.484848484848,445.454545454545,121.212121212121,48.4848484848485,72.7272727272727,245.454545454545,0,1060.60606060606,0,0,0,0,0,0,0,109.090909090909,0,96.969696969697,363.636363636364,60.6060606060606,0,0,0,0,0,48.4848484848485,0,0,381.818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16085458.9213817,1428218.21531101,2943369.73046252,21637102.9968102,1220137.70926045,22857240.7060707,-14657240.7060707,96.0131578947368
4,0,0,0,100000,0,0,0,0,0,0,800000,37,1,256777,6,0.34,0,0.34,0,0,0.34,0,0.34,0,0,0,0,0,0,0,0.34,0,0.34,0,0,0.34,0,0.34,0,0,0,0,0,0,0,27,2,352.941176470588,2647058.82352941,294117.647058823,2352941.17647059,0,0,0,294117.647058823,0,0,0,0,0,0,2352941.17647059,887352.94117647,736852.94117647,352941.176470588,0,200000,0,0,94500,122635.294117647,120516,243151.294117647,0,1000000,0,1000000,18873511.7647059,2022564.70588235,0,20896076.4705882,7441198.88235294,127119.556943433,279874.835096765,406994.392040198,9367.64705882353,0,0,0,0,9367.64705882353,9367647.05882353,0,9367647.05882353,0,0,0,0,588.235294117647,0,0,588.235294117647,0,0,0,0,11764.7058823529,11764.7058823529,961.764705882353,376.470588235294,585.294117647059,141.176470588235,70.5882352941176,70.5882352941176,255.882352941176,0,1358.82352941176,0,0,0,0,0,0,0,170.588235294118,0,188.235294117647,564.705882352941,47.0588235294118,0,0,0,0,0,94.1176470588235,0,0,294.117647058823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20280506.1567461,1926448.17647059,3949012.88235294,26314710.6470588,1406994.3920402,27721705.039099,-18354057.9802755,96.0131578947368
4,0,0,0,10800,0,0,46000,0,0,0,0,36,1,251508,6,0.38,0,0.38,0,0,0.38,0,0.38,0,0,0,0,0,0,0,0.19,0,0.19,0,0,0.19,0,0.19,0,0,0,0,0,0,0,22,2,526.315789473684,298947.368421053,56842.1052631579,242105.263157895,0,0,0,56842.1052631579,0,0,242105.263157895,0,0,0,0,185805.263157895,1004210.52631579,0,0,0,0,0,0,248252.631578947,223367.819548872,471620.45112782,0,842105.263157895,0,842105.263157895,19621489.4736842,7036884.21052632,0,26658373.6842105,9248975.81954887,226762.288470226,305163.574474211,531925.862944436,15789.4736842105,0,0,0,0,15789.4736842105,23684210.5263158,0,23684210.5263158,0,0,0,0,105.263157894737,0,0,105.263157894737,0,0,0,0,0,0,515.789473684211,152.631578947368,363.157894736842,378.947368421053,326.315789473684,52.6315789473684,563.157894736842,0,1457.89473684211,0,0,0,0,0,0,0,252.631578947368,0,0,652.631578947368,42.1052631578947,0,0,52.6315789473684,0,0,242.105263157895,0,0,215.789473684211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20995520.5997865,14435234.7067669,21472118.9172932,28870465.2932331,1374031.12610233,30244496.4193354,-6560285.89301962,90.8205128205128
4,0,0,0,109000,0,0,0,0,0,0,35000,37,1,256777,6,0.33,0,0.33,0,0,0.33,0,0.33,0,0,0,0,0,0,0,0.33,0,0.33,0,0,0.33,0,0.33,0,0,0,0,0,0,0,37,1,142.424242424242,436363.636363636,330303.03030303,106060.606060606,0,0,0,330303.03030303,0,0,0,0,0,0,106060.606060606,536363.636363636,40909.0909090909,396969.696969697,0,0,0,0,0,896000,0,896000,0,1515151.51515152,0,1515151.51515152,4327690.90909091,0,0,4327690.90909091,2563383.06060606,20437.4958545455,62212.6073415151,82650.1031960606,2121.21212121212,0,0,0,0,2121.21212121212,3181818.18181818,0,3181818.18181818,0,0,0,0,606.060606060606,0,0,606.060606060606,0,0,0,0,424.242424242424,424.242424242424,275.757575757576,154.545454545455,121.212121212121,0,0,0,15.1515151515152,0,290.909090909091,0,0,0,0,0,0,0,27.2727272727273,0,0,212.121212121212,30.3030303030303,0,0,0,0,0,0,0,0,21.2121212121212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5925492.52743848,618435.121212121,618435.121212121,6891073.96969697,1597801.61834758,8488875.58804454,-5307057.40622636,96.0131578947368
4,0,0,0,110000,0,67950,0,560000,0,0,0,33,2,235300,6,3.25,0.24,0.36,1.65,1,3.25,0.24,0.36,1.65,1,0,0,0,0,0,0.59,0.05,0.36,0.08,0.1,0.59,0.05,0.36,0.08,0.1,0,0,0,0,0,40.5,2,159.322033898305,1250762.71186441,301610.169491525,949152.542372881,0,0,0,186440.677966102,0,115169.491525424,0,949152.542372881,0,0,0,1311355.93220339,83898.3050847457,0,0,0,847457.627118644,0,0,315891.525423729,11793.4522747547,327684.977698483,0,1779661.01694915,0,1779661.01694915,3686922.0338983,4387206.77966102,169491.525423729,8243620.33898305,8535762.25959428,45185.939578624,127249.475087966,172435.41466659,0,0,2288.13559322034,0,9038.13559322034,9038.13559322034,0,22595338.9830508,22595338.9830508,0,0,0,0,338.983050847458,0,5.93220338983051,344.915254237288,0,4745.76271186441,0,0,0,4745.76271186441,264.406779661017,54.2372881355932,210.169491525424,210.169491525424,155.93220338983,54.2372881355932,13.5593220338983,40.6779661016949,528.813559322034,0,0,0,0,0,0,0,88.135593220339,0,0,264.406779661017,81.3559322033898,0,0,0,0,0,0,0,0,94.9152542372881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5716414.06497418,14059576.7234566,19386337.0561998,12300079.8929527,1952096.43161574,14252176.3245685,8343162.65848238,23.7777777777778
4,0,0,0,110000,0,80000,0,0,0,0,400000,99,1,243327,6,0.42,0,0,0.42,0,0.42,0,0,0.42,0,0,0,0,0,0,0.42,0,0,0.42,0,0.42,0,0,0.42,0,0,0,0,0,0,28.8,2,171.428571428571,1404761.9047619,452380.952380952,952380.952380952,0,0,0,261904.761904762,0,190476.19047619,0,0,0,0,952380.952380952,1612857.14285714,122380.952380952,0,0,28571.4285714286,1619047.61904762,0,66666.6666666667,314412.698412698,96800,411212.698412698,380952.380952381,1142857.14285714,0,1142857.14285714,5969990.47619048,2785714.28571429,204761.904761905,8960466.66666667,8740639.10964722,177966.958213651,149774.710150952,327741.668364603,10000,1904.7619047619,0,0,5771.42857142857,15771.4285714286,15000000,17314285.7142857,32314285.7142857,0,0,0,0,476.190476190476,0,5.71428571428571,481.904761904762,0,0,0,0,2380.95238095238,2380.95238095238,278.571428571429,126.190476190476,152.380952380952,114.285714285714,76.1904761904762,38.0952380952381,92.8571428571428,38.0952380952381,523.809523809524,0,0,0,0,0,0,0,114.285714285714,0,0,285.714285714286,45.2380952380952,0,0,0,0,19.047619047619,0,0,0,59.5238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7580204.16189198,23573646.6046385,28043555.5396825,14850244.4603175,1470598.81122175,16320843.2715392,15993442.4427465,81.4
4,0,0,0,120000,0,0,0,0,0,0,360000,99,1,243327,6,0.56,0.56,0,0,0,0.56,0.56,0,0,0,0,0,0,0,0,0.45,0.45,0,0,0,0.45,0.45,0,0,0,0,0,0,0,0,21,2,444.444444444444,1066666.66666667,266666.666666667,800000,0,0,0,266666.666666667,0,0,0,0,0,0,800000,66666.6666666667,66666.6666666667,0,0,0,0,0,0,11259.2592592593,64533.3333333333,75792.5925925926,320000,888888.888888889,0,888888.888888889,8179075.55555556,0,0,8179075.55555556,1839119.59259259,101358.666158519,101684.654496889,203043.320655407,1822.22222222222,0,911.111111111111,22.2222222222222,3666.22222222222,5488.44444444445,3511111.11111111,9218075.55555556,12729186.6666667,0,0,0,0,444.444444444444,0,0,444.444444444444,0,0,0,0,1333.33333333333,1333.33333333333,515.555555555556,266.666666666667,248.888888888889,0,0,0,35.5555555555556,0,551.111111111111,0,0,0,0,0,0,0,17.7777777777778,0,53.3333333333333,408.888888888889,35.5555555555556,0,0,0,0,0,17.7777777777778,0,0,17.7777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9271007.76509985,10890067.0740741,10890067.0740741,10018195.1481481,1091932.2095443,11110127.3576924,1619059.30897423,81.4
4,0,0,0,120000,0,0,0,57000,0,0,0,99,1,243327,6,0.33,0.33,0,0,0,0.33,0.33,0,0,0,0,0,0,0,0,0.33,0.33,0,0,0,0.33,0.33,0,0,0,0,0,0,0,0,21,1,212.121212121212,536363.636363636,363636.363636364,172727.272727273,0,0,0,363636.363636364,0,0,0,172727.272727273,0,0,0,0,0,0,0,0,0,0,0,121212.121212121,52800,174012.121212121,0,909090.909090909,0,909090.909090909,6216860.60606061,0,0,6216860.60606061,953702.757575758,67964.6086101818,73216.0936078788,141180.702218061,2424.24242424242,6.06060606060606,0,0,18.3636363636364,2442.60606060606,3636363.63636364,55090.9090909091,3691454.54545455,0,0,0,0,606.060606060606,0,0,606.060606060606,0,909.090909090909,0,0,0,909.090909090909,424.242424242424,266.666666666667,157.575757575758,0,0,0,0,0,424.242424242424,0,0,0,0,0,0,0,0,0,36.3636363636364,254.545454545455,60.6060606060606,0,0,0,0,0,0,0,0,72.7272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7267132.21736958,2737751.78787879,2737751.78787879,7170563.36363636,1050271.61130897,8220834.97494533,-4529380.42949079,81.4
4,0,0,0,120000,0,0,112500,0,0,0,60000,38,1,242051,6,0.27,0,0.27,0,0,0.27,0,0.27,0,0,0,0,0,0,0,0.27,0,0.27,0,0,0.27,0,0.27,0,0,0,0,0,0,0,24,2,388.888888888889,1083333.33333333,444444.444444444,638888.888888889,0,0,0,444444.444444444,0,0,416666.666666667,0,0,0,222222.222222222,484074.074074074,111111.111111111,3277777.77777778,0,0,0,0,0,1965432.09876543,19493.1773879142,1984925.27615335,0,703703.703703704,0,703703.703703704,9825718.51851852,7295255.55555556,0,17120974.0740741,14478528.1280052,-43306.0163807667,239354.038310926,196048.021930159,14814.8148148148,0,0,0,0,14814.8148148148,14814814.8148148,0,14814814.8148148,0,0,0,0,740.740740740741,0,0,740.740740740741,1851.85185185185,0,0,0,444.444444444444,2296.2962962963,703.703703703704,37.037037037037,666.666666666667,496.296296296296,318.518518518518,177.777777777778,48.1481481481481,0,1248.14814814815,0,0,0,0,0,0,0,51.8518518518518,0,444.444444444444,574.074074074074,11.1111111111111,0,0,0,0,37.037037037037,59.2592592592593,0,0,70.3703703703704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10725470.2441524,336286.686809616,7631542.24236517,24304246.6465237,899751.725633863,25203998.3721576,-10389183.5573428,104.558823529412
4,0,0,0,120000,0,0,450000,0,0,0,1450000,38,2,242051,5,0.73,0,0.73,0,0,0.73,0,0.73,0,0,0,0,0,0,0,0.73,0,0.73,0,0,0.73,0,0.73,0,0,0,0,0,0,0,33,2,538.356164383562,2767123.28767123,164383.561643836,2602739.7260274,0,0,0,164383.561643836,0,0,616438.356164384,0,0,0,1986301.36986301,863835.616438356,101369.863013699,11849315.0684932,0,0,0,0,0,563652.96803653,17447.7289113194,581100.696947849,0,328767.123287671,0,328767.123287671,16457594.5205479,6221054.79452055,0,22678649.3150685,22625850.3270848,27223.9381299207,414804.707237123,442028.645367044,73287.6712328767,0,0,0,0,73287.6712328767,93835616.4383562,0,93835616.4383562,0,0,0,0,273.972602739726,0,0,273.972602739726,2739.72602739726,0,0,0,4109.58904109589,6849.31506849315,979.452054794521,589.041095890411,390.41095890411,435.616438356164,238.356164383562,197.260273972603,90.4109589041096,0,1505.47945205479,0,0,0,0,0,0,0,36.986301369863,0,726.027397260274,605.479452054794,10.958904109589,0,0,0,0,0,54.7945205479452,0,0,71.2328767123288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17228390.2892027,71209766.1112713,77430820.9057919,39083444.8476328,770795.768654715,39854240.6162875,53981375.8220687,49.0555555555556
4,0,0,0,12900,0,0,64500,0,0,0,743700,37,2,256777,6,0.71,0.14,0.55,0,0.02,0.67,0.14,0.51,0,0.02,0.04,0,0.04,0,0,0.64,0.14,0.48,0,0.02,0.6,0.14,0.44,0,0.02,0.04,0,0.04,0,0,50.1818181818182,2,409.375,1282968.75,20156.25,1262812.5,0,0,0,20156.25,0,0,100781.25,0,0,0,1162031.25,1306312.5,378906.25,3070312.5,0,0,0,0,15625,1261812.5,54450,1316262.5,450000,621875,70312.5,692187.5,18274078.125,7820898.4375,0,26094976.5625,15968375.4375,197860.451301562,348549.306955078,546409.758256641,20312.5,0,0,0,0,20312.5,20312500,0,20312500,0,0,0,0,93.75,0,0,93.75,468.75,0,0,0,3687.5,4156.25,759.375,675,84.375,567.1875,489.0625,78.125,279.6875,0,1606.25,0,0,0,9.375,0,0,0,128.125,0,484.375,578.125,81.25,0,0,9.375,0,56.25,67.1875,0,0,192.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19442362.8832566,4344124.5625,12235335.5,34172141.0625,1238597.25825664,35410738.3207566,-15098238.3207566,68.8181818181818
4,0,0,0,129600,0,0,1260000,0,0,0,0,36,2,251508,6,0.66,0,0.66,0,0,0.66,0,0.66,0,0,0,0,0,0,0,0.66,0,0.66,0,0,0.66,0,0.66,0,0,0,0,0,0,0,22,1,151.515151515152,2105454.54545455,196363.636363636,1909090.90909091,0,0,0,196363.636363636,0,0,1909090.90909091,0,0,0,0,504090.909090909,328787.878787879,227272.727272727,0,0,0,0,0,138888.888888889,0,138888.888888889,133333.333333333,242424.242424242,0,242424.242424242,7735213.63636364,2244468.18181818,0,9979681.81818182,5933804.46464646,27170.3795277778,142516.610331061,169686.989858838,6060.60606060606,0,0,0,0,6060.60606060606,9090909.09090909,0,9090909.09090909,0,0,0,0,363.636363636364,0,0,363.636363636364,9090.90909090909,0,0,0,0,9090.90909090909,353.030303030303,198.484848484848,154.545454545455,190.909090909091,45.4545454545455,145.454545454545,121.212121212121,0,665.151515151515,0,0,0,0,0,0,0,96.969696969697,0,0,266.666666666667,87.8787878787879,0,0,69.6969696969697,0,0,60.6060606060606,0,0,83.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8147324.86864672,3157104.62626263,5401572.80808081,13669018.1010101,412111.232283081,14081129.3332932,-4990220.24238409,55.2666666666667
