"지역","구분","독림가구분","연령","임업 시작연도","선정연도","본인여부","본인이 아닌 응답자","최근3년간 임업경영활동 유무","임업경영인이 된 동기","전겸업여부","겸업 업종","임업종사일수","주업종","장기경영계획 유무","거주지역위치","산림소유여부","산림경영계획 유무","산림경영계획 면적","기타내용_1","매입_1","상속_1","증여_1","기타_1","총 소유산림면적","산림매입방법_부동산중개소","산림매입방법_지인소개","산림매입방법_경매","산림매입방법_기타","산림경영투자","기타내용_2","육림사업_1","병해충 방제_1","시비작업_1","임도개설_1","기타_2","총 투자금액","적정한 영림업 규모","가구총수입","임업총수입","임업수입 증감","임업수입 증가이유","임업수입 감소이유","생산항목1","생산항목2","생산항목3","생산항목4","생산항목5","생산항목6","생산항목7","생산항목8","생산항목9","생산항목10","생산항목11","생산항목12","생산항목13","생산항목14","생산항목15","생산항목16","생산항목17","생산항목18","생산항목19","생산항목20","유실수기타","조경재업기타","조경재업기타 단위","임산버섯기타","기타_3","기타단위","목재생산_수량","밤_수량","떫은감_수량","대추_수량","호두_수량","기타_수량_1","조경수_수량","분재_수량","잔디_수량","야생화_수량","기타_수량_2","건표고_수량","생표고_수량","송이_수량","기타_수량_3","산채류_수량","약용류_수량","수액채취_수량","목탄_수량","기타_수량_4","목재생산_판매액","밤_판매액","떫은감_판매액","대추_판매액","호두_판매액","기타_판매액_1","조경수_판매액","분재_판매액","잔디_판매액","야생화_판매액","기타_판매액_2","건표고_판매액","생표고_판매액","송이_판매액","기타_판매액_3","산채류_판매액","약용류_판매액","수액채취_판매액","목탄_판매액","기타_판매액_4","목재생산_2018년 생산량예상","밤_2018년 생산량예상","떫은감_2018년 생산량예상","대추_2018년 생산량예상","호두_2018년 생산량예상","기타_2018년 생산량예상_1","조경수_2018년 생산량예상","분재_2018년 생산량예상","잔디_2018년 생산량예상","야생화_2018년 생산량예상","기타_2018년 생산량예상_2","건표고_2018년 생산량예상","생표고_2018년 생산량예상","송이_2018년 생산량예상","기타_2018년 생산량예상_3","산채류_2018년 생산량예상","약용류_2018년 생산량예상","수액채취_2018년 생산량예상","목탄_2018년 생산량예상","기타_2018년 생산량예상_4","목재생산_2019년 생산량예상","밤_2019년 생산량예상","떫은감_2019년 생산량예상","대추_2019년 생산량예상","호두_2019년 생산량예상","기타_2019년 생산량예상","조경수_2019년 생산량예상","분재_2019년 생산량예상","잔디_2019년 생산량예상","야생화_2019년 생산량예상","기타_2019년 생산량예상_1","건표고_2019년 생산량예상","생표고_2019년 생산량예상","송이_2019년 생산량예상","기타_2019년 생산량예상_2","산채류_2019년 생산량예상","약용류_2019년 생산량예상","수액채취_2019년 생산량예상","목탄_2019년 생산량예상","기타_2019년 생산량예상_3","기타내용_3","인건비_1","장비운영비_1","시설유지비_1","재료비_1","토지임차료_1","기타_4","비용합계","기타내용_4","육림작업_1","조림작업_1","산림순시_1","병해충 방제_2","시비작업_2","제초작업_1","수확작업_1","기타_5","노동력합계","자가노동비율","기타내용_5","여유자금_1","정부융자_1","정부보조_1","금융권대출_1","사채_1","기타_6","총부채","임업경영부채","임업정책자금 지원경험","숲가꾸기^ 임도시설 등 경영기반조성","전문임업인기반조성","사립휴양시설조성","단기산림소득지원","목재이용활성화지원","임야매입자금","기타_7","정부지원확대사업","정책자금지원받지않은 이유","임산물 판매유무","목재류판매유무","단기소득임산물판매유무","기타내용_6","목상","수집상_1","제재소","목탄·목초액 생산자","표고버섯 재배자","기타_8","기타내용_7","소비자직거래","농협","산림조합","도소매상","수집상","백화점","기타_9","기타내용_8","직접판매","전화주문판매","인터넷판매","기타_10","필요한정보습득경로","정보 충분성","정보 부족분야","문제의논대상","장래전망_1","장래전망 밝은 이유","장래전망 어두운 이유","향후 계획","줄이거나 중단하려는 이유","애로사항","보조지원 충분성_1","융자지원 충분성_1","세제지원 충분성_1","관련전공 수료여부","기타내용_9","국가및공공기관_1","지자체_1","관련협회단체_1","기타_11","교육횟수합계","정부역할","정보원하는 분야","완화되어야할 규제","MID","nid","X","X1","Y1","경영인 구분","산림소재지","선정연도별","연령별","성별","전/겸업별","산림규모별","임업수입별","주요업종별","선정연도별2","가중값","(대푯값)연령","(대푯값)선정연도","(대푯값)임업종사일수","(대푯값)매입","(대푯값)상속","(대푯값)증여","(대푯값)기타_1","(대푯값)총 소유산림면적","(대푯값)육림사업","(대푯값)병해충 방제_1","(대푯값)시비작업_1","(대푯값)임도개설","(대푯값)기타_2","(대푯값)총 투자금액","(대푯값)가구총수입","(대푯값)임업총수입","(대푯값)목재생산_수량","(대푯값)밤_수량","(대푯값)떫은감_수량","(대푯값)대추_수량","(대푯값)호두_수량","(대푯값)기타_수량_1","(대푯값)조경수_수량","(대푯값)분재_수량","(대푯값)잔디_수량","(대푯값)야생화_수량","(대푯값)기타_수량_2","(대푯값)건표고_수량","(대푯값)생표고_수량","(대푯값)송이_수량","(대푯값)기타_수량_3","(대푯값)산채류_수량","(대푯값)약용류_수량","(대푯값)수액채취_수량","(대푯값)목탄_수량","(대푯값)기타_수량_4","(대푯값)목재생산_판매액","(대푯값)밤_판매액","(대푯값)떫은감_판매액","(대푯값)대추_판매액","(대푯값)호두_판매액","(대푯값)기타_판매액_1","(대푯값)조경수_판매액","(대푯값)분재_판매액","(대푯값)잔디_판매액","(대푯값)야생화_판매액","(대푯값)기타_판매액_2","(대푯값)건표고_판매액","(대푯값)생표고_판매액","(대푯값)송이_판매액","(대푯값)기타_판매액_3","(대푯값)산채류_판매액","(대푯값)약용류_판매액","(대푯값)수액채취_판매액","(대푯값)목탄_판매액","(대푯값)기타_판매액_4","(대푯값)인건비","(대푯값)장비운영비","(대푯값)시설유지비","(대푯값)재료비","(대푯값)토지임차료","(대푯값)기타_3","(대푯값)비용합계","(대푯값)육림작업","(대푯값)조림작업","(대푯값)산림순시","(대푯값)병해충 방제_2","(대푯값)시비작업_2","(대푯값)제초작업","(대푯값)수확작업","(대푯값)기타_4","(대푯값)노동력합계","(대푯값)자가노동비율","(대푯값)총부채","(대푯값)임업경영부채","(대푯값)국가및공공기관","(대푯값)지자체","(대푯값)관련협회단체","(대푯값)기타_5","(대푯값)교육횟수합계","(대푯값)장래전망","정보충분성","장래전망_2","보조지원 충분성_2","융자지원 충분성_2","세제지원 충분성_2","매입_2","상속_2","증여_2","기타_12","총 산림면적","육림사업_2","병해충 방제_3","시비작업_3","임도개설_2","기타_13","총 투자 금액","목재","밤","떫은감","대추","호두","기타 유실수","조경수","분재","잔디","야생화","기타 조경재","건표고","생표고","송이","기타버셧류","산채류","약용류","수액채취","목탄","기타 임산물","인건비_2","장비운영비_2","시설유지비_2","재료비_2","토지임차료_2","기타_14","총 임업경영비","육림작업_2","조림작업_2","산림순시_2","병해충 방재_4","시비작업_4","제초작업_2","수확작업_2","기타_15","총 투입노동력","여유자금_2","정부융자_2","정부보조_2","금융권대출_2","사채_2","기타_16","합계","국가및공공기관_2","지자체_2","관련 협회나 단체_2","기타_17","계"
13,2,,3,2015,5,1,,1,2,3,1,2,8,1,2,1,1,1,98,3,1,1,1,3,2,,,,1,98,1,0,0,0,0,1,3,3,1,3,,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,9,,,,,98,3,2,1,2,1,1,3,29,1,1,2,1,2,2,1,2,3,3,98,100,0,0,0,0,0,1,1,2,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,3,3,2,2,2,,1,,2,4,4,4,2,98,2,1,2,1,2,1,4,,32621,1315,1,1,1,2,4,5,3,2,2,2,1,5,2,0.987173,50,2015,30,6,0,0,0,6,200,0,0,0,0,200,3000,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,100,20,0,24,0,0,144,0,0,10,0,10,20,0,15,55,50,0,0,1,0,1,0,2,4,4.2,5.1,4.2,4.2,4.2,6,0,0,0,6,200,0,0,0,0,200,,,,,,,,,,,,,,,,0,,,,,100,20,0,24,0,0,144,0,0,10,0,10,20,0,15,55,100,0,0,0,0,0,100,1,0,1,0,2
13,2,,3,2015,5,1,,1,2,3,97,2,8,2,2,1,2,,98,3,1,1,1,3,1,,,,1,98,0,1,0,0,0,1,3,2,2,1,4,,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,2,,,,,,,,,1,,,,,,,,,,,2,,,,,,,,,9,,,,,,,,,,,1,,,,,,,,,9,,,,,,,,,,,1,,,,,98,1,3,2,3,1,1,3,98,1,2,2,2,2,2,2,1,3,5,98,100,0,0,0,0,0,1,1,2,,,,,,,,,1,1,0,1,,,,,,,,98,100,0,0,0,0,0,0,98,100,0,0,0,2,4,4,2,1,1,,1,,3,4,4,4,2,98,1,1,1,1,1,1,4,,32621,1309,1,1,1,2,4,5,3,1,2,2,2,5,2,0.987173,55,2015,60,9,0,0,0,9,0,150,0,0,0,150,1500,50,,,,,0,,,,,,,,,,,20,,,,,,,,,0,,,,,,,,,,,50,,,,,0,100,30,100,0,0,230,0,10,10,5,10,20,20,0,75,100,0,0,0,0,0,0,0,5,4.2,5.1,4.2,4.2,4.2,9,0,0,0,9,0,150,0,0,0,150,,,,,0,,,,,,,,,,,50,,,,,0,100,30,100,0,0,230,0,10,10,5,10,20,20,0,75,100,0,0,0,0,0,100,0,0,0,0,0
13,2,,3,2015,5,1,,1,3,3,3,2,2,1,3,1,2,,98,3,1,1,1,3,1,,,,2,,,,,,,,2,3,1,4,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,98,2,2,1,2,1,1,3,98,1,1,2,2,2,2,1,1,3,4,98,100,0,0,0,0,0,1,1,2,,,,,,,,,4,2,,,,,,,,,,,,,,,,,,,,,,,5,4,4,1,3,,,2,,2,4,4,4,2,98,2,1,1,1,2,2,,1,32621,1115,1,1,1,2,4,5,3,2,2,2,1,2,2,0.987173,54,2016,40,6,0,0,0,6,,,,,,,3000,0,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,72,20,0,20,0,0,112,0,0,10,10,10,20,0,0,50,90,0,0,1,0,0,0,1,3,4.2,5.2,4.2,4.2,4.2,6,0,0,0,6,,,,,,,,,,,0,,,,,,,,,,,,,,,,72,20,0,20,0,0,112,0,0,10,10,10,20,0,0,50,100,0,0,0,0,0,100,1,0,0,0,1
13,2,,3,2015,5,1,,1,4,1,,5,7,1,1,1,1,1,98,2,1,1,1,2,2,,,,2,,,,,,,,2,3,3,1,3,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,98,6,2,4,5,1,1,6,10,1,1,1,1,1,2,4,5,5,3,98,100,0,0,0,0,0,1,1,2,,,,,,,,,1,1,0,1,,,,,,,,98,100,0,0,0,0,0,0,98,0,0,100,0,6,3,2,3,2,2,,1,,3,4,4,4,2,98,2,1,1,1,2,4,,,37490,2580,1,1,1,2,4,5,3,1,1,2,3,4,2,0.987173,58,2017,300,0.3,0,0,0,0.3,,,,,,,3000,3000,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,,,,3000,,,,,,,,1000,50,350,600,0,0,2000,0,0,0,0,0,20,150,250,420,75,0,0,2,0,0,0,2,4,4.2,5.1,4.2,4.2,4.2,0.3,0,0,0,0.3,,,,,,,,,,,,,,,,,,,3000,,,,,,,,1000,50,350,600,0,0,2000,0,0,0,0,0,20,150,250,420,100,0,0,0,0,0,100,2,0,0,0,2
13,2,,3,2015,5,1,,1,4,1,,5,7,1,1,1,1,3,98,3,1,1,1,3,2,,,,1,98,3,2,2,0,0,3,2,7,7,1,3,,12,13,15,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,6,6,,13000,,,,,,,,,,,,,,,,,7,7,,7,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,1,1,,1,,,,,,98,7,3,6,7,1,1,7,9,1,1,1,1,1,1,7,7,7,1,98,30,0,70,0,0,0,7,7,1,6,,,,,,,4,,1,0,1,,,,,,,,98,20,0,0,80,0,0,0,98,80,0,20,0,6,2,,3,2,2,,2,,5,1,1,1,2,98,1,1,1,1,1,4,,,37490,2589,1,1,1,2,4,5,3,1,1,2,7,4,2,0.987173,58,2015,300,5,0,0,0,5,1000,500,500,0,0,2000,50000,50000,,,,,,,,,,,,10000,15000,,13000,,,,,,,,,,,,,,,,,25000,12000,,13000,,,,,,20000,200,1000,15000,0,0,36200,0,0,0,0,0,0,1000,1600,2600,23,50000,50000,0,0,0,0,0,4,4.1,5.1,4.1,4.1,4.1,5,0,0,0,5,1000,500,500,0,0,2000,,,,,,,,,,,,25000,12000,,13000,,,,,,20000,200,1000,15000,0,0,36200,0,0,0,0,0,0,1000,1600,2600,30,0,70,0,0,0,100,0,0,0,0,0
13,2,,3,2015,5,1,,1,4,1,,5,7,2,1,2,,,,,,,,,,,,,2,,,,,,,,1,7,5,1,5,,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,,,,,,,,,,,,,,,,,4,6,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,98,6,3,5,3,1,1,6,47,1,1,1,1,1,1,5,4,6,4,98,100,0,0,0,0,0,4,1,2,,,,,,,,,4,1,0,1,,,,,,,,98,50,50,0,0,0,0,0,98,100,0,0,0,6,2,,3,4,,97,2,,3,3,3,3,2,98,2,1,1,1,2,2,,1,37490,1267,1,1,1,2,4,5,3,1,1,1,5,4,2,0.987173,57,2017,300,,,,,,,,,,,,10000,7000,,,,,,,,,,,,1000,8500,,,,,,,,,,,,,,,,,,,2000,5000,,,,,,,,1000,100,500,200,0,0,1800,0,0,0,0,0,0,450,105,555,80,5000,0,1,0,0,0,1,2,4.1,5.3,4.2,4.2,4.2,,,,,,,,,,,,,,,,,,,,,,,2000,5000,,,,,,,,1000,100,500,200,0,0,1800,0,0,0,0,0,0,450,105,555,100,0,0,0,0,0,100,1,0,0,0,1
13,2,,3,2015,5,1,,1,4,1,,5,7,2,1,2,,,,,,,,,,,,,2,,,,,,,,3,7,7,1,3,,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,,,,,,,,,,,,,,,,,,,4,7,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,98,7,2,3,7,1,1,7,9,1,1,1,1,1,3,4,6,6,4,98,100,0,0,0,0,0,4,4,2,,,,,,,,,4,1,0,1,,,,,,,,98,30,0,0,70,0,0,0,98,100,0,0,0,6,3,3,3,3,,,2,,1,4,4,4,2,98,2,3,1,1,4,4,,,37490,2563,1,1,1,2,4,5,3,1,1,1,6,4,2,0.987173,58,2017,200,,,,,,,,,,,,12000,12000,,,,,,,,,,,,850,17000,,,,,,,,,,,,,,,,,,,2000,10000,,,,,,,,3000,50,100,5000,0,0,8150,0,0,0,0,0,50,150,550,750,80,5000,5000,2,3,0,0,5,3,4.2,5.2,4.2,4.2,4.2,,,,,,,,,,,,,,,,,,,,,,,2000,10000,,,,,,,,3000,50,100,5000,0,0,8150,0,0,0,0,0,50,150,550,750,100,0,0,0,0,0,100,2,3,0,0,5
13,2,,3,2015,5,1,,1,4,3,1,2,9,2,2,1,2,,98,2,1,1,1,2,2,,,,2,,,,,,,,3,3,1,4,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,9,,,,98,1,2,1,2,1,1,2,98,1,1,2,1,2,2,1,1,2,5,98,100,0,0,0,0,0,1,1,2,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,6,3,2,3,3,,,1,,3,4,4,4,2,98,1,1,1,1,1,1,1,,32621,989,1,1,1,2,4,5,3,1,2,2,1,6,2,0.987173,56,2016,30,3,0,0,0,3,,,,,,,3500,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,20,0,30,0,0,50,0,0,5,0,5,20,0,0,30,100,0,0,0,0,0,0,0,3,4.2,5.2,4.2,4.2,4.2,3,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,20,0,30,0,0,50,0,0,5,0,5,20,0,0,30,100,0,0,0,0,0,100,0,0,0,0,0
13,2,,3,2015,5,1,,1,4,3,1,3,2,1,1,1,2,,98,2,1,1,1,2,2,,,,1,98,1,1,1,1,0,1,2,3,1,4,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,98,1,1,1,1,1,1,1,98,3,1,2,1,1,1,1,1,3,5,98,100,0,0,0,0,0,4,4,2,,,,,,,,,97,2,,,,,,,,,,,,,,,,,,,,,,,98,2,,1,2,1,,1,,5,4,4,3,1,98,1,1,2,1,2,1,3,,32620,1033,1,1,1,2,4,5,3,1,2,2,1,2,2,0.987173,54,2015,90,2.5,0,0,0,2.5,200,20,20,160,0,400,2000,0,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,80,0,10,0,0,0,0,0,90,100,5000,5000,0,0,1,0,1,4,4.1,5.1,4.2,4.2,4.2,2.5,0,0,0,2.5,200,20,20,160,0,400,,,,,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,80,0,10,0,0,0,0,0,90,100,0,0,0,0,0,100,0,0,1,0,1
13,2,,3,2015,5,1,,1,4,3,1,5,12,1,1,1,2,,98,1,4,1,1,4,,,,,1,98,1,0,0,1,0,2,5,4,2,3,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999999,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,98,3,4,1,3,1,1,5,98,4,3,2,3,3,2,2,1,5,4,98,100,0,0,0,0,0,2,2,2,,,,,,,,,4,1,0,1,,,,,,,,98,70,0,0,30,0,0,0,98,100,0,0,0,3,4,2,3,4,,4,1,,3,4,4,4,2,98,4,2,1,1,4,1,3,,32619,838,1,1,1,2,4,5,3,2,2,3,2,8,2,0.987173,55,2016,200,0,10,0,0,10,200,0,0,300,0,500,5000,1000,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,200,300,0,200,0,0,700,100,50,20,50,50,30,20,0,320,90,800,500,5,1,0,0,6,2,4.2,5.3,4.2,4.2,4.2,0,10,0,0,10,200,0,0,300,0,500,,,1000,,,,,,,,,,,,,,,,,,200,300,0,200,0,0,700,100,50,20,50,50,30,20,0,320,100,0,0,0,0,0,100,5,1,0,0,6
13,2,,3,2015,5,1,,1,4,3,4,2,3,2,1,2,,,,,,,,,,,,,2,,,,,,,,2,5,1,4,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,98,1,2,1,2,1,1,2,98,2,1,1,2,2,1,1,1,2,3,98,100,0,0,0,0,0,1,1,2,,,,,,,,,4,2,,,,,,,,,,,,,,,,,,,,,,,5,3,3,2,3,,,2,,2,2,2,3,2,98,1,1,1,1,1,1,3,,30710,1457,1,1,1,2,4,5,3,2,2,1,1,3,2,0.987173,56,2015,15,,,,,,,,,,,,6000,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,10,0,50,0,0,60,20,0,0,5,5,0,0,0,30,50,0,0,0,0,0,0,0,3,4.2,5.2,4.1,4.1,4.2,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,10,0,50,0,0,60,20,0,0,5,5,0,0,0,30,100,0,0,0,0,0,100,0,0,0,0,0
13,2,,3,2015,5,1,,1,4,3,4,2,9,2,1,1,2,,98,1,1,4,1,4,,,,,1,98,3,0,0,0,0,3,4,6,1,4,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,9,,,,98,1,2,1,1,1,1,2,98,1,1,1,2,2,2,1,1,3,5,98,100,0,0,0,0,0,3,3,2,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,6,3,3,3,2,1,,2,,5,4,4,4,2,98,1,1,2,1,2,1,11,,30710,1278,1,1,1,2,4,5,3,1,2,3,1,6,2,0.987173,54,2015,50,0,0,10,0,10,2000,0,0,0,0,2000,8000,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,50,0,0,0,0,50,0,0,0,20,10,20,0,0,50,100,2000,2000,0,0,1,0,1,4,4.2,5.1,4.2,4.2,4.2,0,0,10,0,10,2000,0,0,0,0,2000,,,,,,,,,,,,,,,,,0,,,,0,50,0,0,0,0,50,0,0,0,20,10,20,0,0,50,100,0,0,0,0,0,100,0,0,1,0,1
13,2,,3,2015,5,2,3,1,4,3,3,4,9,1,2,1,1,2,98,2,1,1,1,2,2,,,,1,98,0,0,0,1,0,1,4,7,7,1,3,,16,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,,,,,,,,,,,,,,,,,,,2,7,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,2,1,,,,98,7,4,4,4,1,1,7,98,1,1,2,2,3,4,4,1,5,3,98,100,0,0,0,0,0,1,1,2,,,,,,,,,97,1,0,1,,,,,,,,15,50,0,0,0,0,0,50,98,100,0,0,0,2,3,2,2,3,,,2,,3,4,4,4,2,98,1,1,1,1,1,1,1,,32621,987,1,1,1,2,4,5,3,2,2,2,6,6,2,0.987173,55,2015,180,4,0,0,0,4,0,0,0,400,0,400,20000,10300,,,,,,,,,,,,,,,,150,3030,,,,,,,,,,,,,,,,,,,300,10000,,,,2500,300,300,300,0,0,3400,0,0,30,30,50,100,100,0,310,60,0,0,0,0,0,0,0,3,4.2,5.2,4.2,4.2,4.2,4,0,0,0,4,0,0,0,400,0,400,,,,,,,,,,,,,,,,300,10000,,,,2500,300,300,300,0,0,3400,0,0,30,30,50,100,100,0,310,100,0,0,0,0,0,100,0,0,0,0,0
13,2,,3,2016,5,1,,1,1,1,,5,7,1,2,2,,,,,,,,,,,,,2,,,,,,,,1,3,3,1,3,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,1,,,,,,,,98,5,2,2,7,1,1,7,9,1,1,4,1,1,2,4,4,5,4,98,50,50,0,0,0,0,5,5,1,4,,,,,,,4,,1,0,1,,,,,,,,9,15,0,0,0,0,0,85,98,0,100,0,0,6,3,2,3,3,,,1,,1,3,3,3,2,98,2,1,1,1,2,97,,,27047,799,1,1,1,2,4,5,3,1,1,1,3,4,2,0.987173,55,2016,360,,,,,,,,,,,,2000,2000,,,,,,,,,,,,,2850,,,,,,,,,,,,,,,,,,,,2000,,,,,,,,900,30,60,9250,0,0,10240,0,0,150,0,0,5,150,120,425,80,6800,6800,1,0,0,0,1,3,4.2,5.2,4.2,4.2,4.2,,,,,,,,,,,,,,,,,,,,,,,,2000,,,,,,,,900,30,60,9250,0,0,10240,0,0,150,0,0,5,150,120,425,50,50,0,0,0,0,100,1,0,0,0,1
13,2,,3,2016,5,1,,1,1,3,97,2,3,2,1,1,2,,98,2,1,1,1,2,2,,,,1,98,3,2,1,2,0,3,4,5,1,4,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,98,6,1,1,2,1,1,6,98,2,1,3,2,1,4,1,1,5,1,98,100,0,0,0,0,0,7,1,2,,,,,,,,,97,2,,,,,,,,,,,,,,,,,,,,,,,6,3,1,3,2,3,,2,,2,3,3,3,2,98,1,1,1,1,1,97,,,30710,1205,1,1,1,2,4,5,3,1,2,2,1,3,2,0.987173,58,2017,60,0.8,0,0,0,0.8,1500,500,100,500,0,2600,7000,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,1500,0,0,50,0,0,1550,5,0,60,10,0,190,0,0,265,20,20000,0,0,0,0,0,0,4,4.2,5.1,4.2,4.2,4.2,0.8,0,0,0,0.8,1500,500,100,500,0,2600,,,,,,,0,,,,,,,,,,,,,,1500,0,0,50,0,0,1550,5,0,60,10,0,190,0,0,265,100,0,0,0,0,0,100,0,0,0,0,0
13,2,,3,2016,5,1,,1,4,3,1,2,3,2,1,2,,,,,,,,,,,,,2,,,,,,,,1,3,1,4,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,98,2,1,1,3,3,1,4,98,2,1,1,2,2,2,1,1,3,4,98,100,0,0,0,0,0,1,1,2,,,,,,,,,4,2,,,,,,,,,,,,,,,,,,,,,,,2,2,,3,3,,,2,,3,4,4,4,2,98,2,1,2,1,3,1,3,,30707,1187,1,1,1,2,4,5,3,2,2,1,1,3,2,0.987173,53,2016,60,,,,,,,,,,,,3000,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,60,0,0,100,150,0,310,26,0,0,5,5,30,0,0,66,90,0,0,1,0,2,0,3,3,4.1,5.2,4.2,4.2,4.2,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,60,0,0,100,150,0,310,26,0,0,5,5,30,0,0,66,100,0,0,0,0,0,100,1,0,2,0,3
13,2,,3,2016,5,1,,1,4,3,1,3,8,1,2,2,,,,,,,,,,,,,1,98,3,0,0,0,0,3,4,3,2,3,,5,16,20,,,,,,,,,,,,,,,,,,,,,,,29,99,,,,,,,,,,,,,,,,1,,,,9999999,,,,,,,,,,,,,,,,1,,,,1000,,,,,,,,,,,,,,,,9,,,,3,,,,,,,,,,,,,,,,9,,,,3,98,4,5,1,6,3,1,7,98,3,2,1,1,2,2,2,1,4,3,98,50,50,0,0,0,0,3,3,1,4,,,,,,,4,,1,0,1,,,,,,,,98,100,0,0,0,0,0,0,98,100,0,0,0,2,3,3,3,2,1,,1,,2,4,4,4,2,98,1,1,2,1,2,4,,,30707,1325,1,1,1,2,4,5,3,1,2,1,2,5,2,0.987173,55,2016,90,,,,,,2000,0,0,0,0,2000,3500,1000,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,1000,470,500,0,2000,230,0,3200,65,40,0,0,2,38,5,0,150,60,3000,3000,0,0,2,0,2,4,4.2,5.1,4.2,4.2,4.2,,,,,,2000,0,0,0,0,2000,,,,,,,,,,,,,,,,0,,,,1000,470,500,0,2000,230,0,3200,65,40,0,0,2,38,5,0,150,50,50,0,0,0,0,100,0,0,2,0,2
